index,image_id,image_path,label,entities,ratio_category,dreamsim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,og_image
11224,6015ddd1b7e7fd2a,original/images/OpenImages/6015ddd1b7e7fd2a.jpg,real,['shorts'],,,,,,,
11230,e4b15d99c00bf127,original/images/OpenImages/e4b15d99c00bf127.jpg,real,['bull'],,,,,,,
11236,6a4aed4e13e31315,original/images/OpenImages/6a4aed4e13e31315.jpg,real,,,,,,,,
11241,7b6784f3291d0228,original/images/OpenImages/7b6784f3291d0228.jpg,real,,,,,,,,
11253,9f06a64f03634baa,original/images/OpenImages/9f06a64f03634baa.jpg,real,['tomato'],,,,,,,
11262,6eead8da1dd5dbd8_m02p5f1q_5ef977e0_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/all_possible_variations_by_changing_only_the_object_of_the_provided_sentence.jpeg,fake,"['coffee (drink)', 'coffee cup', 'saucer']",bin5,0.0332835912704467,0.0019128258399714,0.0016722296,0.8520130094126007,0.8631290815120543,
11264,7bce5750acc2aae0,original/images/OpenImages/7bce5750acc2aae0.jpg,real,,,,,,,,
11268,f58b375f26336129,original/images/OpenImages/f58b375f26336129.jpg,real,['wine'],,,,,,,
11272,8444691a31b82ffb,original/images/OpenImages/8444691a31b82ffb.jpg,real,"['grapefruit', 'lemon (plant)']",,,,,,,
11273,296d9c6aefafc00e,original/images/OpenImages/296d9c6aefafc00e.jpg,real,"['cocktail', 'juice']",,,,,,,
11275,9e08301fe51ce5f9,original/images/OpenImages/9e08301fe51ce5f9.jpg,real,,,,,,,,
11277,9592daa305158072,original/images/OpenImages/9592daa305158072.jpg,real,['brown bear'],,,,,,,
11278,4db8f2af1c803659,original/images/OpenImages/4db8f2af1c803659.jpg,real,['barrel'],,,,,,,
11282,8f5ca01b31aa643e,original/images/OpenImages/8f5ca01b31aa643e.jpg,real,['aircraft'],,,,,,,
11284,2635b7c9951e1aec,original/images/OpenImages/2635b7c9951e1aec.jpg,real,,,,,,,,
11285,217512510866cdda,original/images/OpenImages/217512510866cdda.jpg,real,,,,,,,,
11287,4a72651aff218838,original/images/OpenImages/4a72651aff218838.jpg,real,['truck'],,,,,,,
11293,0d0468dd805ec3cf,original/images/OpenImages/0d0468dd805ec3cf.jpg,real,,,,,,,,
11296,7aa3fa53ecd7038c,original/images/OpenImages/7aa3fa53ecd7038c.jpg,real,['cake'],,,,,,,
11298,43301df0ce61d282,original/images/OpenImages/43301df0ce61d282.jpg,real,,,,,,,,
11300,c8fa07bcb21a9247_m01bl7v_617d84a9_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\c8fa07bcb21a9247_m01bl7v_617d84a9_OpenImages_StableDiffusion_v5.png,fake,['boy'],bin5,0.2032456398010254,0.0036348041210299,0.0029749179,0.7632907049513801,0.8995138944579105,1374.0
11305,7bebe9a7df06d317,original/images/OpenImages/7bebe9a7df06d317.jpg,real,"['mobile phone', 'tablet computer']",,,,,,,
11307,19737c8bfc0b06b9,original/images/OpenImages/19737c8bfc0b06b9.jpg,real,"['golf ball', 'ball (object)']",,,,,,,
11312,f665aaf84eab4552,original/images/OpenImages/f665aaf84eab4552.jpg,real,['human body'],,,,,,,
11313,bde2a4bf940ea960,original/images/OpenImages/bde2a4bf940ea960.jpg,real,"['fish', 'whale', 'dolphin']",,,,,,,
11315,3eb0d668ff8b1395,original/images/OpenImages/3eb0d668ff8b1395.jpg,real,['oyster'],,,,,,,
11318,655ef3577ec30853,original/images/OpenImages/655ef3577ec30853.jpg,real,,,,,,,,
11320,4d9c6b38e730a6e1_m015p6_62963712_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\4d9c6b38e730a6e1_m015p6_62963712_OpenImages_StableDiffusion_v5.png,fake,['bird'],bin5,0.7867178916931152,0.0662938654106518,0.06265037,0.4005856814158908,0.4985365083942609,4243.0
11322,abed8a82f3e24f22,original/images/OpenImages/abed8a82f3e24f22.jpg,real,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",,,,,,,
11324,8bedf0673c4850d7,original/images/OpenImages/8bedf0673c4850d7.jpg,real,['orange (fruit)'],,,,,,,
11329,2fa536c7a51fa047,original/images/OpenImages/2fa536c7a51fa047.jpg,real,['cat'],,,,,,,
11331,93edf0722378ca39,original/images/OpenImages/93edf0722378ca39.jpg,real,['pig'],,,,,,,
11337,530390b8c8a1b1c3,original/images/OpenImages/530390b8c8a1b1c3.jpg,real,['carnivore'],,,,,,,
11340,6eead8da1dd5dbd8_m02p5f1q_5ef977e0_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_family.jpeg,fake,"['coffee (drink)', 'coffee cup', 'saucer']",bin5,0.310763955116272,0.0216886329870872,0.013023587,0.4344549918626256,0.5170724152547261,5773.0
11342,cb58db96b4f42717,original/images/OpenImages/cb58db96b4f42717.jpg,real,['grape'],,,,,,,
11349,0f0474e2b2ba845a,original/images/OpenImages/0f0474e2b2ba845a.jpg,real,['strawberry'],,,,,,,
11350,dbd208d55a27bf78,original/images/OpenImages/dbd208d55a27bf78.jpg,real,,,,,,,,
11352,3c184831c4eb0c5c,original/images/OpenImages/3c184831c4eb0c5c.jpg,real,"['dress', 'high heels']",,,,,,,
11356,409fb6aa7a58f7fc_m0k5j_812f4721_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\409fb6aa7a58f7fc_m0k5j_812f4721_OpenImages_StableDiffusion_v5.png,fake,['aircraft'],bin3,0.0651499032974243,0.0028164980843267,0.0024458007,0.8001237753595735,0.8171334185309371,
11365,22d2358a357bd81c_m0306r_8f709ec8_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/an_elderly.jpeg,fake,['fox'],bin5,0.0209109187126159,0.0057524564323342,0.0049351356,0.5802493064532398,0.5551610188657525,
11383,a5e84122ac5a39f0,original/images/OpenImages/a5e84122ac5a39f0.jpg,real,"['shorts', 'trousers']",,,,,,,
11385,8dcdc0050b117e45_m09ld4_138d865d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/bar.jpeg,fake,['frog'],bin5,0.5570641160011292,0.0107668081027154,0.0067697978,0.5302598529971303,0.5842069572147579,7012.0
11390,4f104caa8ad41cdf,original/images/OpenImages/4f104caa8ad41cdf.jpg,real,,,,,,,,
11391,8728e9fa662a8921,original/images/OpenImages/8728e9fa662a8921.jpg,real,['tiger'],,,,,,,
11394,43f99c43c793380c,original/images/OpenImages/43f99c43c793380c.jpg,real,['hat'],,,,,,,
11401,23bf858cb1d0ef63,original/images/OpenImages/23bf858cb1d0ef63.jpg,real,"['red panda', 'bear']",,,,,,,
11404,e596e88b6ed0965f,original/images/OpenImages/e596e88b6ed0965f.jpg,real,['flag'],,,,,,,
11405,1c1531439e04585d_m01d40f_cffc6921_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\1c1531439e04585d_m01d40f_cffc6921_OpenImages_StableDiffusion_v5.png,fake,['dress'],bin5,0.8376274704933167,0.1514449430663938,0.1483501,0.1804041044914027,0.2909120210816139,5256.0
11406,34afe812626ff4e8_m03fwl_e8cadb46_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\34afe812626ff4e8_m03fwl_e8cadb46_OpenImages_StableDiffusion_v5.png,fake,['goat'],bin3,0.2211332321166992,0.0148452597851174,0.012641691,0.5911390889894331,0.671851988109039,8581.0
11411,86b7d250506315c0,original/images/OpenImages/86b7d250506315c0.jpg,real,,,,,,,,
11418,5c0a1d5cd2885ef1,original/images/OpenImages/5c0a1d5cd2885ef1.jpg,real,['shorts'],,,,,,,
11419,ffa547eda4f4db4b,original/images/OpenImages/ffa547eda4f4db4b.jpg,real,['aircraft'],,,,,,,
11422,29962ff9be724997,original/images/OpenImages/29962ff9be724997.jpg,real,,,,,,,,
11423,68ed1adb79ab6167,original/images/OpenImages/68ed1adb79ab6167.jpg,real,['flute'],,,,,,,
11425,29ac1375de20298d,original/images/OpenImages/29ac1375de20298d.jpg,real,"['clothing', 'human ear']",,,,,,,
11426,0f83053aa632625b,original/images/OpenImages/0f83053aa632625b.jpg,real,['broccoli'],,,,,,,
11429,158ffc2db1da1f76,original/images/OpenImages/158ffc2db1da1f76.jpg,real,,,,,,,,
11434,32b8d99c7366fe5a,original/images/OpenImages/32b8d99c7366fe5a.jpg,real,"['shorts', 'football']",,,,,,,
11438,b8f9b594a1fb6996,original/images/OpenImages/b8f9b594a1fb6996.jpg,real,"['harbor seal', 'sea lion']",,,,,,,
11439,b1d1b98d7db6224f_m02p0tk3_9028ca6a_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\b1d1b98d7db6224f_m02p0tk3_9028ca6a_OpenImages_StableDiffusion_v5.png,fake,['human body'],bin5,0.3491915464401245,0.0120644764580605,0.0085931495,0.7003673032920096,0.7369045288222946,4172.0
11440,b4fae084542c2814,original/images/OpenImages/b4fae084542c2814.jpg,real,,,,,,,,
11442,747731547153335f,original/images/OpenImages/747731547153335f.jpg,real,['squash (plant)'],,,,,,,
11443,930729003af267ca_m01x_v_ec31a3eb_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_bottle_of_wine_she_is_opening.jpeg,fake,['camel'],bin3,0.0458295345306396,0.0035046902384862,0.0028012292,0.8062370709676028,0.8072586825221324,
11468,3344228e585ccd6a_m08pbxl_2a5d69f8_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/a_rainy.jpeg,fake,['monkey'],bin5,0.6358832120895386,0.048178855038508,0.048694234,0.4880601464600286,0.5541548680637849,13099.0
11469,e8affa1f524fb0a5,original/images/OpenImages/e8affa1f524fb0a5.jpg,real,,,,,,,,
11470,5b311e6a650a6208,original/images/OpenImages/5b311e6a650a6208.jpg,real,['truck'],,,,,,,
11474,488377c94c6ef13f,original/images/OpenImages/488377c94c6ef13f.jpg,real,"['coffee (drink)', 'coffee cup', 'tea']",,,,,,,
11478,f24bcbb691684ac2_m01d40f_38a51fb9_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\f24bcbb691684ac2_m01d40f_38a51fb9_OpenImages_StableDiffusion_v5.png,fake,['dress'],bin5,0.8816141486167908,0.3465397653624932,0.32290345,0.1718802995240154,0.2676865370317198,12190.0
11486,eea67dd864586c56_m0342h_4c60a165_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\eea67dd864586c56_m0342h_4c60a165_OpenImages_StableDiffusion_v5.png,fake,"['person', 'guitar']",bin5,0.7654865980148315,0.0559009479746121,0.05276068,0.5506604044155144,0.5785987704498383,10978.0
11491,dfcfb95d48686830,original/images/OpenImages/dfcfb95d48686830.jpg,real,"['bicycle wheel', 'box']",,,,,,,
11496,a10b7c91b182c028_m0dftk_2573989f_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\a10b7c91b182c028_m0dftk_2573989f_OpenImages_StableDiffusion_v5.png,fake,"['goose', 'duck', 'swan']",bin3,0.4412126541137695,0.029710677128701,0.030034935,0.4559802205479695,0.550402322880913,5881.0
11498,d7e9d5b435bcd3a6_m09d5__95d0d354_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\d7e9d5b435bcd3a6_m09d5__95d0d354_OpenImages_StableDiffusion_v5.png,fake,"['eagle', 'owl']",bin5,0.3405485153198242,0.0233850041142216,0.02269459,0.4253160090087163,0.470620805323578,13019.0
11503,059d775d79217de3,original/images/OpenImages/059d775d79217de3.jpg,real,['human mouth'],,,,,,,
11506,a216c95c914fbfa7,original/images/OpenImages/a216c95c914fbfa7.jpg,real,"['hat', 'dress']",,,,,,,
11507,bf10d92b6f6af8e3,original/images/OpenImages/bf10d92b6f6af8e3.jpg,real,['hat'],,,,,,,
11514,fc805c9da34d8196,original/images/OpenImages/fc805c9da34d8196.jpg,real,,,,,,,,
11515,081e4cfeda09b93c,original/images/OpenImages/081e4cfeda09b93c.jpg,real,['camera'],,,,,,,
11516,815a1c8f3122c4c4,original/images/OpenImages/815a1c8f3122c4c4.jpg,real,"['person', 'car']",,,,,,,
11521,7484d5cde05af62d,original/images/OpenImages/7484d5cde05af62d.jpg,real,['pumpkin'],,,,,,,
11523,f5c26f4cd2ee7856,original/images/OpenImages/f5c26f4cd2ee7856.jpg,real,"['hamburger', 'bread']",,,,,,,
11524,73aa458152cfe0bb,original/images/OpenImages/73aa458152cfe0bb.jpg,real,['man'],,,,,,,
11526,69a8ad94ed36f3cb_m0fszt_4739155b_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\69a8ad94ed36f3cb_m0fszt_4739155b_OpenImages_StableDiffusion_v5.png,fake,['cake'],bin5,0.0562021732330322,0.0009065483393431,0.0007922536,0.8705291412449144,0.9044169684800496,
11530,82de66a5c43a6788,original/images/OpenImages/82de66a5c43a6788.jpg,real,['ball (object)'],,,,,,,
11531,415c87d3ed9cae19,original/images/OpenImages/415c87d3ed9cae19.jpg,real,"['car', 'vehicle registration plate']",,,,,,,
11537,69abb5959da5722c,original/images/OpenImages/69abb5959da5722c.jpg,real,['wheel'],,,,,,,
11539,a490b02fdcaabaaf,original/images/OpenImages/a490b02fdcaabaaf.jpg,real,,,,,,,,
11546,9f2d2f9b5ad8d9d4,original/images/OpenImages/9f2d2f9b5ad8d9d4.jpg,real,['mushroom'],,,,,,,
11549,7c1a4eb736b3fc4d,original/images/OpenImages/7c1a4eb736b3fc4d.jpg,real,,,,,,,,
11550,d00009ba1ee9ed27,original/images/OpenImages/d00009ba1ee9ed27.jpg,real,['cat'],,,,,,,
11551,64d92b499f5fa2eb,original/images/OpenImages/64d92b499f5fa2eb.jpg,real,['rhinoceros'],,,,,,,
11552,9790e2c8def47a5f,original/images/OpenImages/9790e2c8def47a5f.jpg,real,['handbag'],,,,,,,
11553,65cf129347a7f0c5,original/images/OpenImages/65cf129347a7f0c5.jpg,real,['watermelon'],,,,,,,
11557,a6343556049a7c89,original/images/OpenImages/a6343556049a7c89.jpg,real,['spoon'],,,,,,,
11558,757de8a50b04ce74_m0633h_411766de_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\757de8a50b04ce74_m0633h_411766de_OpenImages_StableDiffusion_v5.png,fake,['polar bear'],bin5,0.4843405485153198,0.0582710229349826,0.049817767,0.2641089594536508,0.337958219648974,7343.0
11575,6e1b12b9e0c2ac41,original/images/OpenImages/6e1b12b9e0c2ac41.jpg,real,"['coffee (drink)', 'coffee cup']",,,,,,,
11579,18c80076ce754f4a,original/images/OpenImages/18c80076ce754f4a.jpg,real,['sculpture'],,,,,,,
11581,44af3013544d93bf,original/images/OpenImages/44af3013544d93bf.jpg,real,,,,,,,,
11585,7a54d59441ef3028,original/images/OpenImages/7a54d59441ef3028.jpg,real,['girl'],,,,,,,
11586,d5f5aaaf337a4b8d,original/images/OpenImages/d5f5aaaf337a4b8d.jpg,real,['flower'],,,,,,,
11587,da9aeca3cd9c5ce6,original/images/OpenImages/da9aeca3cd9c5ce6.jpg,real,"['bottle', 'beer']",,,,,,,
11588,182e7c98ca136c22,original/images/OpenImages/182e7c98ca136c22.jpg,real,"['girl', 'trousers']",,,,,,,
11595,d5efc1bdafc6da37,original/images/OpenImages/d5efc1bdafc6da37.jpg,real,['bicycle wheel'],,,,,,,
11606,55ee7008154e2d9b,original/images/OpenImages/55ee7008154e2d9b.jpg,real,"['dress', 'girl']",,,,,,,
11607,caec3b0d87b114d7,original/images/OpenImages/caec3b0d87b114d7.jpg,real,['flower'],,,,,,,
11615,74e8672edc950ce9,original/images/OpenImages/74e8672edc950ce9.jpg,real,['book'],,,,,,,
11616,65e18e3f65bf89ae,original/images/OpenImages/65e18e3f65bf89ae.jpg,real,['human ear'],,,,,,,
11622,7bf9c82292fa5f93,original/images/OpenImages/7bf9c82292fa5f93.jpg,real,,,,,,,,
11626,4ab1f7b8c7cb8889,original/images/OpenImages/4ab1f7b8c7cb8889.jpg,real,['teddy bear'],,,,,,,
11627,fbcfa3cdac5fd564_m09j2d_c10b5008_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\fbcfa3cdac5fd564_m09j2d_c10b5008_OpenImages_StableDiffusion_v5.png,fake,['clothing'],bin5,0.1069563627243042,0.0164915013609674,0.0130252745,0.4588967668325165,0.460783220290512,
11628,8a7064681497f54e,original/images/OpenImages/8a7064681497f54e.jpg,real,,,,,,,,
11638,deab89c4a3868215,original/images/OpenImages/deab89c4a3868215.jpg,real,"['person', 'van', 'man', 'bus']",,,,,,,
11642,da402764cc52e02e,original/images/OpenImages/da402764cc52e02e.jpg,real,['woman'],,,,,,,
11643,9c34a87d210be027,original/images/OpenImages/9c34a87d210be027.jpg,real,"['drink', 'orange (fruit)']",,,,,,,
11647,31f3337ee4ccdaa0,original/images/OpenImages/31f3337ee4ccdaa0.jpg,real,"['person', 'piano']",,,,,,,
11653,a480b7ece78b6911,original/images/OpenImages/a480b7ece78b6911.jpg,real,['flowerpot'],,,,,,,
11659,5a26ee6c6175ae97,original/images/OpenImages/5a26ee6c6175ae97.jpg,real,['oyster'],,,,,,,
11660,60ea1234f5b08996,original/images/OpenImages/60ea1234f5b08996.jpg,real,['monkey'],,,,,,,
11662,500b6180c0d29747,original/images/OpenImages/500b6180c0d29747.jpg,real,"['winter melon', 'squash (plant)']",,,,,,,
11663,91ea1d7a4c7f4c0a,original/images/OpenImages/91ea1d7a4c7f4c0a.jpg,real,['cat'],,,,,,,
11669,ae000f9d0b5e104e,original/images/OpenImages/ae000f9d0b5e104e.jpg,real,['camera'],,,,,,,
11678,6431de9bf59b2c8a,original/images/OpenImages/6431de9bf59b2c8a.jpg,real,['fixed-wing aircraft'],,,,,,,
11685,29762c210427f324,original/images/OpenImages/29762c210427f324.jpg,real,,,,,,,,
11687,120a01ef5a123ef1,original/images/OpenImages/120a01ef5a123ef1.jpg,real,['horse'],,,,,,,
11689,a78e360b5810e9e3,original/images/OpenImages/a78e360b5810e9e3.jpg,real,['human ear'],,,,,,,
11691,e92d9e3ae4f4fbcd,original/images/OpenImages/e92d9e3ae4f4fbcd.jpg,real,,,,,,,,
11694,0988ce47422080a4,original/images/OpenImages/0988ce47422080a4.jpg,real,"['mouse', 'squirrel']",,,,,,,
11698,5b15f926eb346b96,original/images/OpenImages/5b15f926eb346b96.jpg,real,['bird'],,,,,,,
11702,aa507a1c6cb16aed,original/images/OpenImages/aa507a1c6cb16aed.jpg,real,,,,,,,,
11706,f71764c6714f246e,original/images/OpenImages/f71764c6714f246e.jpg,real,,,,,,,,
11708,591683a01b71ac04_m01dws_ace8caac_OpenImages_OpenJourney,"p2p/OpenImages/SDv4/a_tacos,.jpeg",fake,"['carnivore', 'bear']",bin5,0.0748766660690307,0.0046945394193088,0.0043590767,0.7157314518752838,0.7431748753734397,
11709,54b2b9bce72e171f,original/images/OpenImages/54b2b9bce72e171f.jpg,real,"['tie', 'shirt']",,,,,,,
11710,221b481a8ee7e11d,original/images/OpenImages/221b481a8ee7e11d.jpg,real,"['grapefruit', 'lemon (plant)']",,,,,,,
11713,d0d20dbff7f98902,original/images/OpenImages/d0d20dbff7f98902.jpg,real,"['car', 'taxi']",,,,,,,
11714,0f09ed7aacd74c59,original/images/OpenImages/0f09ed7aacd74c59.jpg,real,['truck'],,,,,,,
11717,1d4349a1d5d56eef,original/images/OpenImages/1d4349a1d5d56eef.jpg,real,['bicycle wheel'],,,,,,,
11718,76dde5e15a5f9437,original/images/OpenImages/76dde5e15a5f9437.jpg,real,"['trousers', 'shirt']",,,,,,,
11731,c0ac085fc1d30eee,original/images/OpenImages/c0ac085fc1d30eee.jpg,real,,,,,,,,
11737,8bba8dcb0de98f6c_m07j87_7df33296_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\8bba8dcb0de98f6c_m07j87_7df33296_OpenImages_StableDiffusion_v5.png,fake,['tomato'],bin4,0.8580584526062012,0.1560140021085952,0.14653634,0.3036230118489054,0.4002471086954344,6858.0
11740,73c945cca6e4fa5f,original/images/OpenImages/73c945cca6e4fa5f.jpg,real,"['truck', 'van']",,,,,,,
11744,c26489dcb67c63d5,original/images/OpenImages/c26489dcb67c63d5.jpg,real,['pear'],,,,,,,
11753,b2e4f108ef2ff0b0,original/images/OpenImages/b2e4f108ef2ff0b0.jpg,real,['dog'],,,,,,,
11754,9284137e80b8dd9a,original/images/OpenImages/9284137e80b8dd9a.jpg,real,,,,,,,,
11758,16375f4a54946a90,original/images/OpenImages/16375f4a54946a90.jpg,real,"['swimwear', 'ball (object)', 'swim cap']",,,,,,,
11763,271b6c9090c39012,original/images/OpenImages/271b6c9090c39012.jpg,real,['drink'],,,,,,,
11778,9fe54cf09f6ff1d8,original/images/OpenImages/9fe54cf09f6ff1d8.jpg,real,"['sun hat', 'fedora', 'sombrero']",,,,,,,
11779,edbef05bda12daea,original/images/OpenImages/edbef05bda12daea.jpg,real,['tart'],,,,,,,
11780,6a3f4cc422ca16d1,original/images/OpenImages/6a3f4cc422ca16d1.jpg,real,"['drink', 'orange (fruit)', 'grapefruit']",,,,,,,
11784,561cafc2d478bc26,original/images/OpenImages/561cafc2d478bc26.jpg,real,['bread'],,,,,,,
11802,d222ebdac0400023,original/images/OpenImages/d222ebdac0400023.jpg,real,['truck'],,,,,,,
11805,e3be2c967e5af1e5,original/images/OpenImages/e3be2c967e5af1e5.jpg,real,['waffle'],,,,,,,
11808,16cac4e128d5253c,original/images/OpenImages/16cac4e128d5253c.jpg,real,,,,,,,,
11810,bf3b1e3bc63396dd_m0ch_cf_26223be0_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\bf3b1e3bc63396dd_m0ch_cf_26223be0_OpenImages_StableDiffusion_v5.png,fake,['fish'],bin4,0.3956657648086548,0.0269940620255167,0.025848014,0.5481050113377628,0.6042763448293369,8835.0
11811,6c4fcc13ed75234a,original/images/OpenImages/6c4fcc13ed75234a.jpg,real,['human ear'],,,,,,,
11815,1484f569c4425a3a,original/images/OpenImages/1484f569c4425a3a.jpg,real,,,,,,,,
11816,da50e6fa486f767f,original/images/OpenImages/da50e6fa486f767f.jpg,real,['chest of drawers'],,,,,,,
11825,acf26ae6f8565c02,original/images/OpenImages/acf26ae6f8565c02.jpg,real,['barrel'],,,,,,,
11831,5ec8da85254071f2,original/images/OpenImages/5ec8da85254071f2.jpg,real,['bird'],,,,,,,
11832,9cb33c4f6356a3c5,original/images/OpenImages/9cb33c4f6356a3c5.jpg,real,"['pizza', 'cheese']",,,,,,,
11837,6c47b8ca9f09173c_m0bt9lr_0868c6e9_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\6c47b8ca9f09173c_m0bt9lr_0868c6e9_OpenImages_StableDiffusion_v5.png,fake,['dog'],bin5,0.7378839254379272,0.2070321397147055,0.20957892,0.3034745429951823,0.361145859361187,7119.0
11844,6ac1b3313f35f4bb,original/images/OpenImages/6ac1b3313f35f4bb.jpg,real,['candle'],,,,,,,
11848,893d742b579a4124_m015x4r_ca7ac8e8_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\893d742b579a4124_m015x4r_ca7ac8e8_OpenImages_StableDiffusion_v5.png,fake,['cucumber'],bin2,0.5966742038726807,0.0311738589945686,0.031474844,0.5226402356103611,0.5986994922773742,7186.0
11850,b913054434cf41ed_m01cmb2_d2c9ba4a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/and_a_white_wall_in_the_background.jpeg,fake,['miniskirt'],bin5,0.3603136539459228,0.0230839845588172,0.024018597,0.5037386750963501,0.5097638456195523,4148.0
11852,53a72941e3f1ea69,original/images/OpenImages/53a72941e3f1ea69.jpg,real,,,,,,,,
11854,26831adc6cc2cc92,original/images/OpenImages/26831adc6cc2cc92.jpg,real,"['car', 'vehicle registration plate']",,,,,,,
11862,c5b5e27261da8f33,original/images/OpenImages/c5b5e27261da8f33.jpg,real,"['alarm clock', 'digital clock']",,,,,,,
11864,85c4d1e186172054_m0cmf2_6800ade5_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_military_airbase.jpeg,fake,['fixed-wing aircraft'],bin4,0.3605086803436279,0.1742523788614455,0.17194858,0.3301560811020765,0.4091347983220608,10473.0
11865,0a4944d22e6d21fe,original/images/OpenImages/0a4944d22e6d21fe.jpg,real,,,,,,,,
11867,869daeee9d6718ce,original/images/OpenImages/869daeee9d6718ce.jpg,real,,,,,,,,
11874,188aebbcb4398ce8,original/images/OpenImages/188aebbcb4398ce8.jpg,real,['train'],,,,,,,
11878,4a9de0eaff61db38,original/images/OpenImages/4a9de0eaff61db38.jpg,real,"['tart', 'cake']",,,,,,,
11880,fcf24701d55d7f7e,original/images/OpenImages/fcf24701d55d7f7e.jpg,real,['potato'],,,,,,,
11881,dbc3c0da2f3d57d8,original/images/OpenImages/dbc3c0da2f3d57d8.jpg,real,['hippopotamus'],,,,,,,
11883,c8e6b593d252704f,original/images/OpenImages/c8e6b593d252704f.jpg,real,,,,,,,,
11888,799d8bf8a2711581,original/images/OpenImages/799d8bf8a2711581.jpg,real,['mobile phone'],,,,,,,
11889,aa776e8dc707f769,original/images/OpenImages/aa776e8dc707f769.jpg,real,['car'],,,,,,,
11892,444d67a08c441b05,original/images/OpenImages/444d67a08c441b05.jpg,real,['fish'],,,,,,,
11897,8f201a66ec0aa8de,original/images/OpenImages/8f201a66ec0aa8de.jpg,real,,,,,,,,
11899,fe9e1cf4cfbf635d,original/images/OpenImages/fe9e1cf4cfbf635d.jpg,real,"['sword', 'dagger']",,,,,,,
11900,802539e8caa1611d,original/images/OpenImages/802539e8caa1611d.jpg,real,,,,,,,,
11901,7d336fc5bfd3d0a9,original/images/OpenImages/7d336fc5bfd3d0a9.jpg,real,"['person', 'cello']",,,,,,,
11904,476c9d44c7e17ded,original/images/OpenImages/476c9d44c7e17ded.jpg,real,['vehicle registration plate'],,,,,,,
11906,f86067b6d345fbc4,original/images/OpenImages/f86067b6d345fbc4.jpg,real,['spoon'],,,,,,,
11918,3ad95ffef6ffefc8,original/images/OpenImages/3ad95ffef6ffefc8.jpg,real,,,,,,,,
11919,4017573231cccc73_m05r655_5c6b6b53_OpenImages_StableDiffusion_v5,../data_openImages\p2p/OpenImages/SDv5\4017573231cccc73_m05r655_5c6b6b53_OpenImages_StableDiffusion_v5.png,fake,['girl'],bin5,0.3193032741546631,0.0113390665079987,0.01002607,0.6511395364404194,0.758513203207456,5708.0
11926,9b6ebc4c87169b9d,original/images/OpenImages/9b6ebc4c87169b9d.jpg,real,['balloon'],,,,,,,
11929,8c919bfe747f3ea7,original/images/OpenImages/8c919bfe747f3ea7.jpg,real,['chopsticks'],,,,,,,
11930,667e1f90307ce220,original/images/OpenImages/667e1f90307ce220.jpg,real,['picture frame'],,,,,,,
11932,c7c5fcc565930d4f,original/images/OpenImages/c7c5fcc565930d4f.jpg,real,['flower'],,,,,,,
11933,06c3a4d6d83885cc,original/images/OpenImages/06c3a4d6d83885cc.jpg,real,['wheel'],,,,,,,
11934,07f8ddcec3a88e33,original/images/OpenImages/07f8ddcec3a88e33.jpg,real,,,,,,,,
11938,3cf11a3f8890607c,original/images/OpenImages/3cf11a3f8890607c.jpg,real,"['shorts', 'man', 'jeans']",,,,,,,
11940,9cc7c95ab9b6ec4b,original/images/OpenImages/9cc7c95ab9b6ec4b.jpg,real,['chicken'],,,,,,,
11941,3885980096da4b0a,original/images/OpenImages/3885980096da4b0a.jpg,real,['shark'],,,,,,,
11942,21994534b2880ace,original/images/OpenImages/21994534b2880ace.jpg,real,,,,,,,,
11944,36393ac65365a5c6,original/images/OpenImages/36393ac65365a5c6.jpg,real,,,,,,,,
