,image_id,og_image,image_path,ratio_category,label,entities
407,fecf91dd4a41cd96_m0ch_cf_93a1ce5e_OpenImages_Kandinsky_2_2,fecf91dd4a41cd96,p2p/OpenImages/SDv4/colorful.jpeg,bin1,fake,"['goldfish', 'fish']"
408,fecf91dd4a41cd96_m0ch_cf_93a1ce5e_OpenImages_Kandinsky_2_2,fecf91dd4a41cd96,p2p/OpenImages/SDv4/in_a_busy_laundrymat.jpeg,bin1,fake,"['goldfish', 'fish']"
409,fecf91dd4a41cd96_m0ch_cf_4149cf67_OpenImages_StableDiffusion_v4,fecf91dd4a41cd96,p2p/OpenImages/SDv5/in_a_professional_match.jpeg,bin2,fake,"['goldfish', 'fish']"
410,fecf91dd4a41cd96_m03fj2_be17d7b2_OpenImages_Kandinsky_2_2,fecf91dd4a41cd96,p2p/OpenImages/SDv4/sleek.jpeg,bin2,fake,"['goldfish', 'fish']"
411,fecf91dd4a41cd96_m03fj2_6593784a_OpenImages_StableDiffusion_v5,fecf91dd4a41cd96,p2p/OpenImages/OJ/stage.jpeg,bin1,fake,"['goldfish', 'fish']"
412,59d728940d54f997_m01cmb2_d70bd3f1_OpenImages_StableDiffusion_v4,59d728940d54f997,p2p/OpenImages/SDv5/during_a_foggy_morning.jpeg,bin4,fake,"['skirt', 'miniskirt', 'dress']"
413,59d728940d54f997_m02wv6h6_0568fe64_OpenImages_StableDiffusion_v5,59d728940d54f997,p2p/OpenImages/OJ/wooden.jpeg,bin4,fake,"['skirt', 'miniskirt', 'dress']"
414,59d728940d54f997_m02wv6h6_0568fe64_OpenImages_OpenJourney,59d728940d54f997,p2p/OpenImages/SDv4/in_the_lightning_of_the_storm.jpeg,bin4,fake,"['skirt', 'miniskirt', 'dress']"
415,59d728940d54f997_m01d40f_41148274_OpenImages_StableDiffusion_v4,59d728940d54f997,p2p/OpenImages/SDv5/busy.jpeg,bin4,fake,"['skirt', 'miniskirt', 'dress']"
416,b58f1f88f8fbd38a_m01h8tj_399d73c3_OpenImages_StableDiffusion_v4,b58f1f88f8fbd38a,p2p/OpenImages/SDv5/of_classic_cars.jpeg,bin4,fake,['starfish']
417,b58f1f88f8fbd38a_m01h8tj_399d73c3_OpenImages_StableDiffusion_XL,b58f1f88f8fbd38a,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,bin4,fake,['starfish']
418,b58f1f88f8fbd38a_m01h8tj_399d73c3_OpenImages_StableDiffusion_XL,b58f1f88f8fbd38a,p2p/ADE20K/OJ/and_a_houseboat_floating_in_the_distance.jpeg,bin4,fake,['starfish']
419,8c1d24dcbaeec096_m02zn6n_e6e157d4_OpenImages_OpenJourney,8c1d24dcbaeec096,p2p/OpenImages/SDv4/gymnasts.jpeg,bin3,fake,['barrel']
420,8c1d24dcbaeec096_m02zn6n_3fab2915_OpenImages_StableDiffusion_XL,8c1d24dcbaeec096,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,bin1,fake,['barrel']
421,8c1d24dcbaeec096_m02zn6n_913e6894_OpenImages_OpenJourney,8c1d24dcbaeec096,p2p/OpenImages/SDv4/on_a_foggy_day.jpeg,bin4,fake,['barrel']
422,8c1d24dcbaeec096_m02zn6n_e6e157d4_OpenImages_StableDiffusion_v5,8c1d24dcbaeec096,p2p/OpenImages/OJ/boar.jpeg,bin3,fake,['barrel']
423,8c1d24dcbaeec096_m02zn6n_c876990d_OpenImages_StableDiffusion_v5,8c1d24dcbaeec096,p2p/OpenImages/SDv5/groomed.jpeg,bin1,fake,['barrel']
424,8c1d24dcbaeec096_m02zn6n_c876990d_OpenImages_StableDiffusion_XL,8c1d24dcbaeec096,p2p/ADE20K/OJ/bouquet_on_the_table.jpeg,bin1,fake,['barrel']
425,5de7fc6ecb724cff_m07mhn_e8875a14_OpenImages_StableDiffusion_v4,5de7fc6ecb724cff,p2p/OpenImages/SDv5/during_a_fireworks_show.jpeg,bin4,fake,"['tie', 'trousers']"
426,5de7fc6ecb724cff_m07mhn_a228a16a_OpenImages_StableDiffusion_XL,5de7fc6ecb724cff,p2p/ADE20K/OJ/vintage.jpeg,bin4,fake,"['tie', 'trousers']"
427,5de7fc6ecb724cff_m07mhn_86811b89_OpenImages_StableDiffusion_XL,5de7fc6ecb724cff,p2p/ADE20K/OJ/woods.jpeg,bin2,fake,"['tie', 'trousers']"
428,5de7fc6ecb724cff_m07mhn_86811b89_OpenImages_StableDiffusion_XL,5de7fc6ecb724cff,p2p/OpenImages/OJ/during_a_fireworks_show.jpeg,bin2,fake,"['tie', 'trousers']"
429,5de7fc6ecb724cff_m07mhn_e8875a14_OpenImages_Kandinsky_2_2,5de7fc6ecb724cff,p2p/OpenImages/SDv4/snail_slithering_on.jpeg,bin4,fake,"['tie', 'trousers']"
430,5de7fc6ecb724cff_m07mhn_86811b89_OpenImages_StableDiffusion_v4,5de7fc6ecb724cff,p2p/OpenImages/SDv5/in_a_garden.jpeg,bin2,fake,"['tie', 'trousers']"
431,5de7fc6ecb724cff_m07mhn_a228a16a_OpenImages_Kandinsky_2_2,5de7fc6ecb724cff,p2p/OpenImages/SDv5/under_a_clear_blue_sky.jpeg,bin4,fake,"['tie', 'trousers']"
432,5de7fc6ecb724cff_m07mhn_86811b89_OpenImages_StableDiffusion_v5,5de7fc6ecb724cff,p2p/OpenImages/OJ/in_a_rainstorm.jpeg,bin2,fake,"['tie', 'trousers']"
433,7ca419af2bf4b432_m0k5j_ea45c512_OpenImages_StableDiffusion_XL,7ca419af2bf4b432,p2p/ADE20K/OJ/mountain_range.jpeg,bin5,fake,"['aircraft', 'fixed-wing aircraft']"
434,7ca419af2bf4b432_m0k5j_6c1e3952_OpenImages_StableDiffusion_v5,7ca419af2bf4b432,p2p/OpenImages/OJ/desert_landscape.jpeg,bin3,fake,"['aircraft', 'fixed-wing aircraft']"
435,7ca419af2bf4b432_m0k5j_ea45c512_OpenImages_StableDiffusion_v4,7ca419af2bf4b432,p2p/OpenImages/SDv5/pink.jpeg,bin5,fake,"['aircraft', 'fixed-wing aircraft']"
436,7ca419af2bf4b432_m0k5j_b22d7040_OpenImages_StableDiffusion_XL,7ca419af2bf4b432,p2p/OpenImages/OJ/tent.jpeg,bin4,fake,"['aircraft', 'fixed-wing aircraft']"
437,5c9e024962d5f0a7_m04_sv_df3b233a_OpenImages_StableDiffusion_v5,5c9e024962d5f0a7,p2p/OpenImages/OJ/desert.jpeg,bin5,fake,['motorcycle']
438,5c9e024962d5f0a7_m04_sv_df3b233a_OpenImages_StableDiffusion_v4,5c9e024962d5f0a7,p2p/OpenImages/SDv5/green.jpeg,bin5,fake,['motorcycle']
439,5c9e024962d5f0a7_m04_sv_df3b233a_OpenImages_OpenJourney,5c9e024962d5f0a7,p2p/OpenImages/SDv4/in_a_sunny_day.jpeg,bin5,fake,['motorcycle']
440,516a2419668bd201_m0hkxq_5077f0b8_OpenImages_StableDiffusion_v5,516a2419668bd201,p2p/OpenImages/OJ/with_a_fireworks_display_in_the_background.jpeg,bin2,fake,['broccoli']
441,516a2419668bd201_m0hkxq_0f4ac47a_OpenImages_Kandinsky_2_2,516a2419668bd201,p2p/OpenImages/SDv4/rusty.jpeg,bin1,fake,['broccoli']
442,516a2419668bd201_m0hkxq_123c93df_OpenImages_StableDiffusion_v5,516a2419668bd201,p2p/OpenImages/OJ/hilarious.jpeg,bin1,fake,['broccoli']
443,516a2419668bd201_m0hkxq_0f4ac47a_OpenImages_OpenJourney,516a2419668bd201,p2p/OpenImages/SDv4/school_students.jpeg,bin1,fake,['broccoli']
444,516a2419668bd201_m0hkxq_b239fe49_OpenImages_StableDiffusion_v5,516a2419668bd201,p2p/OpenImages/SDv5/rainy_autumn_day.jpeg,bin2,fake,['broccoli']
445,500b6180c0d29747_m0dv77_7c88f2a8_OpenImages_StableDiffusion_v4,500b6180c0d29747,p2p/OpenImages/SDv5/in_a_thunderstorm.jpeg,bin3,fake,"['winter melon', 'squash (plant)']"
446,500b6180c0d29747_m02cvgx_1c7b3a13_OpenImages_StableDiffusion_XL,500b6180c0d29747,p2p/OpenImages/OJ/modern.jpeg,bin3,fake,"['winter melon', 'squash (plant)']"
447,500b6180c0d29747_m0dv77_8a9c1ce6_OpenImages_OpenJourney,500b6180c0d29747,p2p/OpenImages/SDv4/in_a_forests.jpeg,bin2,fake,"['winter melon', 'squash (plant)']"
448,500b6180c0d29747_m0dv77_5553a103_OpenImages_StableDiffusion_v5,500b6180c0d29747,p2p/OpenImages/OJ/equestrians.jpeg,bin4,fake,"['winter melon', 'squash (plant)']"
449,500b6180c0d29747_m0dv77_dc8ba20f_OpenImages_OpenJourney,500b6180c0d29747,p2p/OpenImages/SDv4/in_the_moonlight.jpeg,bin3,fake,"['winter melon', 'squash (plant)']"
450,500b6180c0d29747_m0dv77_ae3c5d8c_OpenImages_StableDiffusion_v4,500b6180c0d29747,p2p/OpenImages/SDv5/a_sunny_day.jpeg,bin4,fake,"['winter melon', 'squash (plant)']"
451,500b6180c0d29747_m02cvgx_9921b2ff_OpenImages_StableDiffusion_v5,500b6180c0d29747,p2p/OpenImages/OJ/a_game.jpeg,bin4,fake,"['winter melon', 'squash (plant)']"
452,500b6180c0d29747_m0dv77_93d5407a_OpenImages_StableDiffusion_XL,500b6180c0d29747,p2p/ADE20K/OJ/man.jpeg,bin2,fake,"['winter melon', 'squash (plant)']"
453,18eedb7aeb04344a_m0271t_5152465c_OpenImages_StableDiffusion_XL,18eedb7aeb04344a,p2p/OpenImages/OJ/fluffy.jpeg,bin5,fake,"['drink', 'beer']"
454,18eedb7aeb04344a_m0271t_5152465c_OpenImages_Kandinsky_2_2,18eedb7aeb04344a,p2p/OpenImages/SDv5/with_fairy_lights_strung_across_the_railing_and_a_candle_lit_on_the_table.jpeg,bin5,fake,"['drink', 'beer']"
455,18eedb7aeb04344a_m01599_90771dd1_OpenImages_OpenJourney,18eedb7aeb04344a,"p2p/OpenImages/SDv4/silvery_______+
.jpeg",bin5,fake,"['drink', 'beer']"
456,18eedb7aeb04344a_m01599_90771dd1_OpenImages_Kandinsky_2_2,18eedb7aeb04344a,p2p/OpenImages/SDv4/during_a_hailstorm.jpeg,bin5,fake,"['drink', 'beer']"
457,18eedb7aeb04344a_m0271t_5152465c_OpenImages_StableDiffusion_v5,18eedb7aeb04344a,p2p/OpenImages/SDv5/green.jpeg,bin5,fake,"['drink', 'beer']"
458,2406df385f602b9b_m015x4r_c8f970ba_OpenImages_StableDiffusion_v5,2406df385f602b9b,p2p/OpenImages/SDv5/in_a_backyard_tree_house.jpeg,bin3,fake,"['zucchini', 'cucumber']"
459,2406df385f602b9b_m027pcv_ab204586_OpenImages_StableDiffusion_v4,2406df385f602b9b,p2p/OpenImages/SDv5/photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_on_a_hot_day.jpeg,bin3,fake,"['zucchini', 'cucumber']"
460,2406df385f602b9b_m015x4r_c8f970ba_OpenImages_OpenJourney,2406df385f602b9b,p2p/OpenImages/SDv4/in_a_busy_city_street.jpeg,bin3,fake,"['zucchini', 'cucumber']"
461,2406df385f602b9b_m015x4r_c7f986b1_OpenImages_StableDiffusion_XL,2406df385f602b9b,p2p/ADE20K/OJ/on_a_rainy_day.jpeg,bin3,fake,"['zucchini', 'cucumber']"
462,b755836a8af2024b_m01j51_1a34de7b_OpenImages_OpenJourney,b755836a8af2024b,p2p/OpenImages/SDv4/child.jpeg,bin5,fake,['balloon']
463,b755836a8af2024b_m01j51_1a34de7b_OpenImages_StableDiffusion_XL,b755836a8af2024b,p2p/OpenImages/OJ/coconut.jpeg,bin5,fake,['balloon']
464,b755836a8af2024b_m01j51_8c5f42ad_OpenImages_StableDiffusion_v4,b755836a8af2024b,p2p/OpenImages/SDv5/flag.jpeg,bin2,fake,['balloon']
465,b81faf1b4bff0153_m0ph39_caeb75bd_OpenImages_StableDiffusion_XL,b81faf1b4bff0153,p2p/OpenImages/OJ/country.jpeg,bin1,fake,['canoe']
466,b81faf1b4bff0153_m0ph39_caeb75bd_OpenImages_OpenJourney,b81faf1b4bff0153,p2p/OpenImages/SDv4/homeless.jpeg,bin1,fake,['canoe']
467,b81faf1b4bff0153_m0ph39_3caf6f91_OpenImages_OpenJourney,b81faf1b4bff0153,p2p/OpenImages/SDv4/small.jpeg,bin4,fake,['canoe']
468,e86eaa23da78ed96_m0h2r6_c7a2144b_OpenImages_StableDiffusion_XL,e86eaa23da78ed96,p2p/OpenImages/OJ/on_a_windy_day.jpeg,bin5,fake,"['van', 'limousine']"
469,e86eaa23da78ed96_m01lcw4_c0819e5b_OpenImages_Kandinsky_2_2,e86eaa23da78ed96,p2p/OpenImages/SDv4/colorful_butterfly_fluttering.jpeg,bin5,fake,"['van', 'limousine']"
470,e86eaa23da78ed96_m01lcw4_c0819e5b_OpenImages_Kandinsky_2_2,e86eaa23da78ed96,p2p/OpenImages/SDv4/silver.jpeg,bin5,fake,"['van', 'limousine']"
471,e86eaa23da78ed96_m01lcw4_c0819e5b_OpenImages_StableDiffusion_XL,e86eaa23da78ed96,p2p/OpenImages/OJ/coastline_in_south_africa.jpeg,bin5,fake,"['van', 'limousine']"
472,57d9906180d7a87d_m01gkx__e559119a_OpenImages_StableDiffusion_v4,57d9906180d7a87d,p2p/OpenImages/SDv5/is_spraying_it.jpeg,bin1,fake,"['surfboard', 'swimwear']"
473,57d9906180d7a87d_m01gkx__e559119a_OpenImages_Kandinsky_2_2,57d9906180d7a87d,p2p/OpenImages/SDv5/black.jpeg,bin1,fake,"['surfboard', 'swimwear']"
474,57d9906180d7a87d_m01gkx__e559119a_OpenImages_StableDiffusion_XL,57d9906180d7a87d,p2p/ADE20K/OJ/funky.jpeg,bin1,fake,"['surfboard', 'swimwear']"
475,ee2687b634bb8fbe_m015wgc_a9d392f2_OpenImages_OpenJourney,ee2687b634bb8fbe,p2p/OpenImages/SDv4/gray.jpeg,bin2,fake,"['croissant', 'bread']"
476,ee2687b634bb8fbe_m015wgc_93e1ccd0_OpenImages_OpenJourney,ee2687b634bb8fbe,p2p/OpenImages/SDv4/refrigerator.jpeg,bin2,fake,"['croissant', 'bread']"
477,ee2687b634bb8fbe_m015wgc_7f374f78_OpenImages_StableDiffusion_XL,ee2687b634bb8fbe,p2p/ADE20K/OJ/sandy_beach.jpeg,bin2,fake,"['croissant', 'bread']"
478,ee2687b634bb8fbe_m015wgc_8e34bbc2_OpenImages_StableDiffusion_XL,ee2687b634bb8fbe,p2p/OpenImages/OJ/8.jpeg,bin2,fake,"['croissant', 'bread']"
479,2c5681a1d46ea716_m07fbm7_0e48fd4f_OpenImages_StableDiffusion_v4,2c5681a1d46ea716,p2p/OpenImages/SDv5/eye-catching.jpeg,bin2,fake,"['cake', 'strawberry']"
480,2c5681a1d46ea716_m07fbm7_56eae7d0_OpenImages_OpenJourney,2c5681a1d46ea716,p2p/OpenImages/SDv4/dollops_of.jpeg,bin3,fake,"['cake', 'strawberry']"
481,2c5681a1d46ea716_m07fbm7_d36d661f_OpenImages_StableDiffusion_v4,2c5681a1d46ea716,p2p/OpenImages/SDv5/a_piano_keyboard.jpeg,bin2,fake,"['cake', 'strawberry']"
482,2c5681a1d46ea716_m07fbm7_cf063a41_OpenImages_StableDiffusion_XL,2c5681a1d46ea716,p2p/ADE20K/OJ/students.jpeg,bin2,fake,"['cake', 'strawberry']"
483,8865694899bc5737_m0dbvp_db5b17e2_OpenImages_StableDiffusion_XL,8865694899bc5737,"p2p/ADE20K/OJ/compassion_+++
.jpeg",bin1,fake,['goose']
484,8865694899bc5737_m0dbvp_cb20ba7e_OpenImages_Kandinsky_2_2,8865694899bc5737,p2p/OpenImages/SDv5/colorful.jpeg,bin2,fake,['goose']
485,8865694899bc5737_m0dbvp_cb20ba7e_OpenImages_StableDiffusion_XL,8865694899bc5737,p2p/ADE20K/OJ/on.jpeg,bin2,fake,['goose']
486,8865694899bc5737_m0dbvp_8c37821e_OpenImages_StableDiffusion_v5,8865694899bc5737,p2p/OpenImages/OJ/with_a_large_trestle.jpeg,bin3,fake,['goose']
487,8865694899bc5737_m0dbvp_824adbd8_OpenImages_StableDiffusion_v4,8865694899bc5737,p2p/OpenImages/SDv5/a_small_polar_bear_also_playing.jpeg,bin1,fake,['goose']
488,591039865a4d874a_m050k8_6d432a32_OpenImages_Kandinsky_2_2,591039865a4d874a,p2p/OpenImages/SDv4/milk_on_a_rainy_day.jpeg,bin5,fake,"['mobile phone', 'ipod']"
489,591039865a4d874a_m050k8_6d432a32_OpenImages_Kandinsky_2_2,591039865a4d874a,p2p/OpenImages/SDv5/pike.jpeg,bin5,fake,"['mobile phone', 'ipod']"
490,591039865a4d874a_m050k8_8ba80f18_OpenImages_StableDiffusion_v5,591039865a4d874a,p2p/OpenImages/OJ/store.jpeg,bin5,fake,"['mobile phone', 'ipod']"
491,591039865a4d874a_m050k8_8ba80f18_OpenImages_StableDiffusion_v4,591039865a4d874a,p2p/OpenImages/SDv5/cute.jpeg,bin5,fake,"['mobile phone', 'ipod']"
492,591039865a4d874a_m050k8_c6645567_OpenImages_StableDiffusion_v5,591039865a4d874a,p2p/OpenImages/SDv5/and_a_dog_with_a_collars_and_a_collar_around_its_neck.jpeg,bin1,fake,"['mobile phone', 'ipod']"
493,591039865a4d874a_m050k8_6d432a32_OpenImages_StableDiffusion_XL,591039865a4d874a,p2p/OpenImages/OJ/in_a_busy_city.jpeg,bin5,fake,"['mobile phone', 'ipod']"
494,58d5304378bd430b_m0by6g_3af5152a_OpenImages_StableDiffusion_v4,58d5304378bd430b,p2p/OpenImages/SDv5/with_trees_in_the_background.jpeg,bin5,fake,"['shark', 'whale']"
495,58d5304378bd430b_m084zz_caeabb80_OpenImages_Kandinsky_2_2,58d5304378bd430b,p2p/OpenImages/SDv4/on_a_rainy_day.jpeg,bin5,fake,"['shark', 'whale']"
496,58d5304378bd430b_m0by6g_3af5152a_OpenImages_OpenJourney,58d5304378bd430b,p2p/OpenImages/SDv4/modern.jpeg,bin5,fake,"['shark', 'whale']"
497,9157d7a27084111b_m026qbn5_a304e722_OpenImages_StableDiffusion_v5,9157d7a27084111b,p2p/OpenImages/OJ/wreath.jpeg,bin2,fake,"['studio couch', 'sofa bed', 'couch']"
498,9157d7a27084111b_m02crq1_43d9321c_OpenImages_StableDiffusion_v5,9157d7a27084111b,p2p/OpenImages/OJ/during_a_hailstorm.jpeg,bin2,fake,"['studio couch', 'sofa bed', 'couch']"
499,9157d7a27084111b_m03m3pdh_01de6e4a_OpenImages_StableDiffusion_XL,9157d7a27084111b,p2p/ADE20K/OJ/cloudy_day_on_a.jpeg,bin4,fake,"['studio couch', 'sofa bed', 'couch']"
500,9157d7a27084111b_m02crq1_34c7238e_OpenImages_StableDiffusion_XL,9157d7a27084111b,p2p/OpenImages/OJ/on_a_clear_day.jpeg,bin4,fake,"['studio couch', 'sofa bed', 'couch']"
501,9157d7a27084111b_m02crq1_43d9321c_OpenImages_StableDiffusion_XL,9157d7a27084111b,p2p/OpenImages/OJ/beautiful.jpeg,bin2,fake,"['studio couch', 'sofa bed', 'couch']"
502,9157d7a27084111b_m02crq1_34c7238e_OpenImages_StableDiffusion_v5,9157d7a27084111b,p2p/OpenImages/OJ/trees.jpeg,bin4,fake,"['studio couch', 'sofa bed', 'couch']"
503,4211b2a300991531_m0cmf2_24614f5b_OpenImages_StableDiffusion_v5,4211b2a300991531,p2p/OpenImages/OJ/on_a_hot_day.jpeg,bin4,fake,['fixed-wing aircraft']
504,4211b2a300991531_m0cmf2_24614f5b_OpenImages_StableDiffusion_v4,4211b2a300991531,p2p/OpenImages/SDv5/sitting_on_a_bench.jpeg,bin4,fake,['fixed-wing aircraft']
505,4211b2a300991531_m0cmf2_24614f5b_OpenImages_OpenJourney,4211b2a300991531,p2p/OpenImages/SDv4/dolphin.jpeg,bin4,fake,['fixed-wing aircraft']
506,77342c4f2ac0f91b_m09ddx_3abe9daf_OpenImages_OpenJourney,77342c4f2ac0f91b,p2p/OpenImages/SDv4/black_and_white.jpeg,bin4,fake,"['goose', 'duck', 'swan']"
507,77342c4f2ac0f91b_m09ddx_3abe9daf_OpenImages_OpenJourney,77342c4f2ac0f91b,p2p/OpenImages/SDv4/a_gamer_playing_with.jpeg,bin4,fake,"['goose', 'duck', 'swan']"
508,77342c4f2ac0f91b_m0dftk_bbe61fec_OpenImages_OpenJourney,77342c4f2ac0f91b,p2p/OpenImages/SDv4/video.jpeg,bin4,fake,"['goose', 'duck', 'swan']"
509,77342c4f2ac0f91b_m0dftk_a7d1e762_OpenImages_StableDiffusion_XL,77342c4f2ac0f91b,p2p/OpenImages/OJ/with_a_content_face.jpeg,bin2,fake,"['goose', 'duck', 'swan']"
510,77342c4f2ac0f91b_m09ddx_b2f186d3_OpenImages_StableDiffusion_XL,77342c4f2ac0f91b,p2p/OpenImages/OJ/at_a_swimming_pool.jpeg,bin3,fake,"['goose', 'duck', 'swan']"
511,1c68ec73964a0332_m01x_v_5a8585bc_OpenImages_OpenJourney,1c68ec73964a0332,p2p/OpenImages/SDv4/in_a_courtyard.jpeg,bin4,fake,['camel']
512,1c68ec73964a0332_m01x_v_da090dc3_OpenImages_Kandinsky_2_2,1c68ec73964a0332,p2p/OpenImages/SDv4/helmet_and_goggles.jpeg,bin4,fake,['camel']
513,1c68ec73964a0332_m01x_v_98712b01_OpenImages_StableDiffusion_v5,1c68ec73964a0332,p2p/OpenImages/SDv5/on_a_picnic_table.jpeg,bin3,fake,['camel']
514,1c68ec73964a0332_m01x_v_5a8585bc_OpenImages_StableDiffusion_v4,1c68ec73964a0332,p2p/OpenImages/SDv5/donut.jpeg,bin4,fake,['camel']
515,1c68ec73964a0332_m01x_v_5a8585bc_OpenImages_StableDiffusion_v4,1c68ec73964a0332,p2p/OpenImages/SDv5/red.jpeg,bin4,fake,['camel']
516,c698f4f101a2d16d_m01yx86_cffae025_OpenImages_StableDiffusion_XL,c698f4f101a2d16d,p2p/ADE20K/OJ/flowers_in_full_bloom_amongst_the_trees.jpeg,bin5,fake,"['bust', 'bronze sculpture']"
517,c698f4f101a2d16d_m04yqq2_72a66493_OpenImages_StableDiffusion_XL,c698f4f101a2d16d,p2p/OpenImages/OJ/ceramic.jpeg,bin5,fake,"['bust', 'bronze sculpture']"
518,c698f4f101a2d16d_m01yx86_cffae025_OpenImages_OpenJourney,c698f4f101a2d16d,p2p/OpenImages/SDv4/in_the_snow.jpeg,bin5,fake,"['bust', 'bronze sculpture']"
519,764b7a05c634c23f_m06k2mb_0fe393d6_OpenImages_StableDiffusion_v5,764b7a05c634c23f,p2p/OpenImages/OJ/on_a_foggy_day.jpeg,bin5,fake,"['high heels', 'boot']"
520,764b7a05c634c23f_m06k2mb_0fe393d6_OpenImages_StableDiffusion_XL,764b7a05c634c23f,p2p/OpenImages/OJ/rainy.jpeg,bin5,fake,"['high heels', 'boot']"
521,764b7a05c634c23f_m01b638_df51d6f4_OpenImages_StableDiffusion_XL,764b7a05c634c23f,p2p/OpenImages/OJ/water_during_a_storm.jpeg,bin5,fake,"['high heels', 'boot']"
522,764b7a05c634c23f_m01b638_df51d6f4_OpenImages_StableDiffusion_v5,764b7a05c634c23f,p2p/OpenImages/OJ/card_game_playing.jpeg,bin5,fake,"['high heels', 'boot']"
523,6a3f4cc422ca16d1_m0271t_63991dae_OpenImages_StableDiffusion_v4,6a3f4cc422ca16d1,p2p/OpenImages/SDv5/a_upbeat_tune_on.jpeg,bin5,fake,"['drink', 'orange (fruit)', 'grapefruit']"
524,6a3f4cc422ca16d1_m0271t_63991dae_OpenImages_StableDiffusion_v4,6a3f4cc422ca16d1,p2p/OpenImages/SDv5/busy.jpeg,bin5,fake,"['drink', 'orange (fruit)', 'grapefruit']"
525,6a3f4cc422ca16d1_m0hqkz_25ea1d78_OpenImages_Kandinsky_2_2,6a3f4cc422ca16d1,p2p/OpenImages/SDv4/tourist.jpeg,bin5,fake,"['drink', 'orange (fruit)', 'grapefruit']"
526,6a3f4cc422ca16d1_m0hqkz_25ea1d78_OpenImages_StableDiffusion_v5,6a3f4cc422ca16d1,p2p/OpenImages/SDv5/bright.jpeg,bin5,fake,"['drink', 'orange (fruit)', 'grapefruit']"
527,6a3f4cc422ca16d1_m0271t_63991dae_OpenImages_Kandinsky_2_2,6a3f4cc422ca16d1,p2p/OpenImages/SDv5/on_a_sandy_beach.jpeg,bin5,fake,"['drink', 'orange (fruit)', 'grapefruit']"
528,e3ca7de8aa638f6a_m02vqfm_1c2e49d7_OpenImages_OpenJourney,e3ca7de8aa638f6a,p2p/OpenImages/SDv4/trench_coat.jpeg,bin4,fake,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']"
529,e3ca7de8aa638f6a_m0cmx8_366190d0_OpenImages_StableDiffusion_XL,e3ca7de8aa638f6a,p2p/OpenImages/OJ/turtles.jpeg,bin3,fake,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']"
530,e3ca7de8aa638f6a_m02vqfm_1c2e49d7_OpenImages_StableDiffusion_XL,e3ca7de8aa638f6a,p2p/ADE20K/OJ/honey_bucket.jpeg,bin4,fake,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']"
531,e3ca7de8aa638f6a_m0cmx8_366190d0_OpenImages_StableDiffusion_v5,e3ca7de8aa638f6a,p2p/OpenImages/OJ/in_a_large_ocean-themed_tank.jpeg,bin3,fake,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']"
532,f722edf6695264e1_m03s_tn_9963884b_OpenImages_StableDiffusion_v5,f722edf6695264e1,p2p/OpenImages/SDv5/furry.jpeg,bin5,fake,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']"
533,f722edf6695264e1_m02p5f1q_fac7cc24_OpenImages_StableDiffusion_XL,f722edf6695264e1,p2p/OpenImages/OJ/luxurious.jpeg,bin4,fake,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']"
534,f722edf6695264e1_m02jvh9_b0457595_OpenImages_StableDiffusion_XL,f722edf6695264e1,"p2p/ADE20K/OJ/staten_island,_new_york.jpeg",bin4,fake,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']"
535,f722edf6695264e1_m03q5c7_2c3bcf3d_OpenImages_StableDiffusion_XL,f722edf6695264e1,p2p/ADE20K/OJ/at_dawn.jpeg,bin3,fake,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']"
536,a1b204b6512f9242_m0gd36_d0a3165f_OpenImages_StableDiffusion_v4,a1b204b6512f9242,p2p/OpenImages/SDv5/with_the_runway_lights_on.jpeg,bin5,fake,"['harbor seal', 'sea lion', 'otter']"
537,a1b204b6512f9242_m0gd36_d0a3165f_OpenImages_OpenJourney,a1b204b6512f9242,p2p/OpenImages/SDv4/narrow.jpeg,bin5,fake,"['harbor seal', 'sea lion', 'otter']"
538,a1b204b6512f9242_m0cn6p_efc8ef49_OpenImages_StableDiffusion_v4,a1b204b6512f9242,p2p/OpenImages/SDv5/rusty.jpeg,bin5,fake,"['harbor seal', 'sea lion', 'otter']"
539,bd3607a4b241c06d_m0174k2_586fbd1b_OpenImages_Kandinsky_2_2,bd3607a4b241c06d,p2p/OpenImages/SDv5/on_a_wooden_table.jpeg,bin5,fake,['washing machine']
540,bd3607a4b241c06d_m0174k2_586fbd1b_OpenImages_OpenJourney,bd3607a4b241c06d,p2p/OpenImages/SDv4/barren_brown.jpeg,bin5,fake,['washing machine']
