,index,image_id,image_path,label,entities,ratio_category,dreamsim,mse_rgb,mse_gray,ssim_rgb,ssim_gray,og_image
11808,11808,16cac4e128d5253c,original/images/OpenImages/16cac4e128d5253c.jpg,real,,,,,,,,
11809,11809,7410f9ae5a06a995_m03k3r_fb0b2baf_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/during_a_hailstorm.jpeg,fake,['horse'],bin5,0.0371622443199157,0.0014078476654173,0.0012622074,0.8819934956991329,0.9015607324051926,
11810,11810,bf3b1e3bc63396dd_m0ch_cf_26223be0_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/dark_red.jpeg,fake,['fish'],bin4,0.3956657648086548,0.0269940620255167,0.025848014,0.5481050113377628,0.6042763448293369,8835.0
11811,11811,6c4fcc13ed75234a,original/images/OpenImages/6c4fcc13ed75234a.jpg,real,['human ear'],,,,,,,
11812,11812,336fcd646aedc662_m07j87_7e95e8b1_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/as_tall_as.jpeg,fake,['tomato'],bin4,0.0693041086196899,0.0035079168769223,0.0024980167,0.7402395663404665,0.7826923534503247,
11815,11815,1484f569c4425a3a,original/images/OpenImages/1484f569c4425a3a.jpg,real,,,,,,,,
11816,11816,da50e6fa486f767f,original/images/OpenImages/da50e6fa486f767f.jpg,real,['chest of drawers'],,,,,,,
11819,11819,ffa70a65bc910ea4_m02crq1_60c36773_OpenImages_OpenJourney,p2p/OpenImages/SDv4/tournament.jpeg,fake,"['studio couch', 'couch']",bin5,0.2067948579788208,0.004522316910801,0.004112729,0.8396499316299564,0.8599486074424786,4334.0
11820,11820,a630601937f25d3e_m012074_948ebb1f_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/oriole.jpeg,fake,['magpie'],bin4,0.8315448760986328,0.0375573628000398,0.027465034,0.5603160263408131,0.6170509614695384,11023.0
11821,11821,d1e5138e3f47ecee_m06y5r_6759fcb1_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_rain.jpeg,fake,"['sword', 'knife', 'dagger']",bin4,0.218194305896759,0.018913536360214,0.01707616,0.5004037580741985,0.4968101572457831,8042.0
11825,11825,acf26ae6f8565c02,original/images/OpenImages/acf26ae6f8565c02.jpg,real,['barrel'],,,,,,,
11827,11827,3928a399e08e1758_m034c16_248b7ab5_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_church.jpeg,fake,"['pillow', 'studio couch', 'couch']",bin3,0.2145307660102844,0.0133597771491696,0.012229937,0.4568233822541507,0.4539835152143122,6030.0
11828,11828,aeddefe970b1f7fc_m02p3w7d_af7ebbc5_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_a_vibrant_city.jpeg,fake,['roller skates'],bin2,0.2014895677566528,0.0080197791803895,0.0069126,0.6292602651771912,0.6684298719706622,8707.0
11829,11829,abed8a82f3e24f22_m0271t_c8983f8c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/graffiti_mural.jpeg,fake,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",bin2,0.4796504974365234,0.04130981447268,0.036423214,0.377762946535478,0.4354277514150287,11322.0
11831,11831,5ec8da85254071f2,original/images/OpenImages/5ec8da85254071f2.jpg,real,['bird'],,,,,,,
11832,11832,9cb33c4f6356a3c5,original/images/OpenImages/9cb33c4f6356a3c5.jpg,real,"['pizza', 'cheese']",,,,,,,
11833,11833,935ce426e91d77ca_m0k5j_fbd8a8ab_OpenImages_OpenJourney,p2p/OpenImages/SDv4/will_be_displayed_alongside.jpeg,fake,['aircraft'],bin5,0.0806883573532104,0.0040799387641309,0.0029690175,0.8505340217336727,0.8724977290808615,
11834,11834,2635b7c9951e1aec_m026qbn5_4b351cf1_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/smiley.jpeg,fake,"['pillow', 'studio couch', 'couch']",bin5,0.208838403224945,0.007866785131814,0.0073174057,0.5457100830363318,0.5561627155083161,10309.0
11836,11836,f86a10a36c83f715_m0c9ph5_4c148fcd_OpenImages_OpenJourney,p2p/OpenImages/SDv4/cheese.jpeg,fake,['flower'],bin3,0.3096656203269958,0.0191640975269677,0.015470363,0.4738461541342612,0.5320330045665287,1470.0
11837,11837,6c47b8ca9f09173c_m0bt9lr_0868c6e9_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_sunny_day.jpeg,fake,['dog'],bin5,0.7378839254379272,0.2070321397147055,0.20957892,0.3034745429951823,0.361145859361187,7119.0
11838,11838,4df808809bce3bef_m0c2jj_f59cc807_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_backyard_garden_filled.jpeg,fake,['axe'],bin4,0.7853292226791382,0.1410609669913302,0.13883753,0.1019838731569368,0.1330080205968657,3255.0
11842,11842,09c7d492fc758623_m0bt9lr_9079022a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/painting.jpeg,fake,['dog'],bin5,0.2275847792625427,0.0244311525001902,0.024234857,0.5790342875592976,0.6549884005385811,3653.0
11843,11843,b8ab061114751ae3_m02jvh9_8166bb05_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/muddy.jpeg,fake,"['saucer', 'coffee cup', 'mug']",bin5,0.0546724796295166,0.0025307286551071,0.0024504536,0.8653800468917144,0.8601676199663992,
11844,11844,6ac1b3313f35f4bb,original/images/OpenImages/6ac1b3313f35f4bb.jpg,real,['candle'],,,,,,,
11846,11846,c8cd1fce13f49a01_m0bt9lr_b7018153_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_midst_of_a_thunderstorm.jpeg,fake,['dog'],bin5,0.8240640163421631,0.1056972213563255,0.09016955,0.2640834444665072,0.3800729032468976,5887.0
11848,11848,893d742b579a4124_m015x4r_ca7ac8e8_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/dog.jpeg,fake,['cucumber'],bin2,0.5966742038726807,0.0311738589945686,0.031474844,0.5226402356103611,0.5986994922773742,7186.0
11850,11850,b913054434cf41ed_m01cmb2_d2c9ba4a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/and_a_white_wall_in_the_background.jpeg,fake,['miniskirt'],bin5,0.3603136539459228,0.0230839845588172,0.024018597,0.5037386750963501,0.5097638456195523,4148.0
11852,11852,53a72941e3f1ea69,original/images/OpenImages/53a72941e3f1ea69.jpg,real,,,,,,,,
11854,11854,26831adc6cc2cc92,original/images/OpenImages/26831adc6cc2cc92.jpg,real,"['car', 'vehicle registration plate']",,,,,,,
11858,11858,f91093f86ed6205f_m0663v_c3f0e127_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,fake,['pizza'],bin5,0.3618190884590149,0.0040710687985653,0.0038786107,0.8026500372743707,0.8261334393099493,1396.0
11862,11862,c5b5e27261da8f33,original/images/OpenImages/c5b5e27261da8f33.jpg,real,"['alarm clock', 'digital clock']",,,,,,,
11863,11863,e62b31fe689303e1_m0gd36_5f76240b_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_the_coast.jpeg,fake,['sea lion'],bin5,0.2722676992416382,0.0068142923122642,0.0061833044,0.8167139030117972,0.8854970825077112,4700.0
11864,11864,85c4d1e186172054_m0cmf2_6800ade5_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_military_airbase.jpeg,fake,['fixed-wing aircraft'],bin4,0.3605086803436279,0.1742523788614455,0.17194858,0.3301560811020765,0.4091347983220608,10473.0
11865,11865,0a4944d22e6d21fe,original/images/OpenImages/0a4944d22e6d21fe.jpg,real,,,,,,,,
11867,11867,869daeee9d6718ce,original/images/OpenImages/869daeee9d6718ce.jpg,real,,,,,,,,
11869,11869,a1b204b6512f9242_m0cn6p_efc8ef49_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/rusty.jpeg,fake,"['harbor seal', 'sea lion', 'otter']",bin5,0.2200671434402465,0.0179408203344016,0.016290056,0.4432692737043781,0.5158683302669003,1555.0
11870,11870,9b937440dcea91aa_m09ddx_bd964aec_OpenImages_OpenJourney,p2p/OpenImages/SDv4/loon.jpeg,fake,"['goose', 'duck']",bin4,0.2931950688362121,0.0169986241746526,0.016086595,0.5294201715579772,0.5686903262368421,1950.0
11871,11871,95e59623c871c809_m05r655_2d7cc63a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/during_the_shoot.jpeg,fake,"['roller skates', 'girl']",bin4,0.884124755859375,0.1127968666930237,0.100679114,0.1873750732097254,0.2761128466026999,2771.0
11873,11873,fd6aa6e670a37b8c_m0ch_cf_7ba61332_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/book.jpeg,fake,['fish'],bin5,0.7285295724868774,0.1922061967195859,0.19346991,0.1082987844273625,0.1695367847978445,982.0
11874,11874,188aebbcb4398ce8,original/images/OpenImages/188aebbcb4398ce8.jpg,real,['train'],,,,,,,
11877,11877,d8240dc305f0951a_m01jfm__11abf19f_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/colorful.jpeg,fake,['vehicle registration plate'],bin2,0.076732337474823,0.0249850734117687,0.024803352,0.505676936807011,0.4619791597506993,
11878,11878,4a9de0eaff61db38,original/images/OpenImages/4a9de0eaff61db38.jpg,real,"['tart', 'cake']",,,,,,,
11880,11880,fcf24701d55d7f7e,original/images/OpenImages/fcf24701d55d7f7e.jpg,real,['potato'],,,,,,,
11881,11881,dbc3c0da2f3d57d8,original/images/OpenImages/dbc3c0da2f3d57d8.jpg,real,['hippopotamus'],,,,,,,
11883,11883,c8e6b593d252704f,original/images/OpenImages/c8e6b593d252704f.jpg,real,,,,,,,,
11885,11885,2646412c48fa2d2f_m015wgc_9272c13d_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/country.jpeg,fake,['croissant'],bin4,0.3049074411392212,0.0068908386738899,0.00566343,0.7458986054535711,0.8073358922996614,4216.0
11887,11887,a074d9aa597b32fe_m03bt1vf_9ab844a0_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/school_students.jpeg,fake,['woman'],bin4,0.5799229145050049,0.0155967318759611,0.014486856,0.4682813493176177,0.5153998673317195,7183.0
11888,11888,799d8bf8a2711581,original/images/OpenImages/799d8bf8a2711581.jpg,real,['mobile phone'],,,,,,,
11889,11889,aa776e8dc707f769,original/images/OpenImages/aa776e8dc707f769.jpg,real,['car'],,,,,,,
11890,11890,28d60f1cd00b57a1_m01b638_78070a6c_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,fake,"['person', 'boot']",bin5,0.935093879699707,0.1602985288313714,0.14464608,0.2738459338836779,0.3736354636857195,10985.0
11892,11892,444d67a08c441b05,original/images/OpenImages/444d67a08c441b05.jpg,real,['fish'],,,,,,,
11895,11895,7289c86f09060de4_m01lcw4_45f5b526_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/red.jpeg,fake,['limousine'],bin5,0.0484558343887329,0.0018998875679701,0.0016236956,0.819659236051563,0.8251442689444666,
11897,11897,8f201a66ec0aa8de,original/images/OpenImages/8f201a66ec0aa8de.jpg,real,,,,,,,,
11899,11899,fe9e1cf4cfbf635d,original/images/OpenImages/fe9e1cf4cfbf635d.jpg,real,"['sword', 'dagger']",,,,,,,
11900,11900,802539e8caa1611d,original/images/OpenImages/802539e8caa1611d.jpg,real,,,,,,,,
11901,11901,7d336fc5bfd3d0a9,original/images/OpenImages/7d336fc5bfd3d0a9.jpg,real,"['person', 'cello']",,,,,,,
11902,11902,90cdb4e83f8c6de6_m09j2d_0c8be5a1_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/dancing.jpeg,fake,"['clothing', 'horse']",bin2,0.097432255744934,0.0071054500905914,0.0034370811,0.7989869609295575,0.8778809017560035,
11903,11903,affd4eb9f5f9e8b1_m0283dt1_8e865d32_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_a_festive_christmas_theme.jpeg,fake,"['woman', 'human ear', 'human mouth']",bin1,0.8616173267364502,0.1909350698965567,0.15240677,0.1707737168540088,0.2072668797904147,7902.0
11904,11904,476c9d44c7e17ded,original/images/OpenImages/476c9d44c7e17ded.jpg,real,['vehicle registration plate'],,,,,,,
11905,11905,ce70b2d5bd60a832_m0fly7_90152d68_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/in_the_moonlight.jpeg,fake,"['shorts', 'jeans']",bin5,0.289701759815216,0.0094557117978899,0.005796587,0.7587467385361469,0.7919811680905811,5801.0
11906,11906,f86067b6d345fbc4,original/images/OpenImages/f86067b6d345fbc4.jpg,real,['spoon'],,,,,,,
11907,11907,16af0e13b34bbe4d_m09qck_9097e755_OpenImages_OpenJourney,p2p/OpenImages/SDv4/vegetables.jpeg,fake,['banana'],bin4,0.2095969319343567,0.0106300970769518,0.009943959,0.6158524789730963,0.6504895945038741,10872.0
11908,11908,a23ec4d55e8c0392_m01cmb2_cb14ff72_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_a_modern_and_high-tech_factory.jpeg,fake,"['shorts', 'miniskirt', 'flowerpot']",bin4,0.8845285773277283,0.1370379103646284,0.12724754,0.4024693631747798,0.4725607598134073,5197.0
11914,11914,43200d1e5c86e555_m0jg57_7a29d137_OpenImages_OpenJourney,p2p/OpenImages/SDv4/cycling_star.jpeg,fake,['bell pepper'],bin4,0.3232820630073547,0.007991829764212,0.007229632,0.6464423192833478,0.6905111474904884,6211.0
11918,11918,3ad95ffef6ffefc8,original/images/OpenImages/3ad95ffef6ffefc8.jpg,real,,,,,,,,
11919,11919,4017573231cccc73_m05r655_5c6b6b53_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/animals_crawling.jpeg,fake,['girl'],bin5,0.3193032741546631,0.0113390665079987,0.01002607,0.6511395364404194,0.758513203207456,5708.0
11921,11921,38c95fa66d74fdf4_m01n4qj_7704c8cf_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/drizzled.jpeg,fake,['shirt'],bin5,0.7376123666763306,0.1482283869489987,0.13374738,0.2892650719515333,0.3732473406562926,10011.0
11922,11922,a29e85514998dff0_m014j1m_e42f14d4_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/cream_in_it.jpeg,fake,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",bin2,0.1811330318450927,0.0102383893736658,0.009213836,0.6907874331365736,0.741036163930531,10051.0
11926,11926,9b6ebc4c87169b9d,original/images/OpenImages/9b6ebc4c87169b9d.jpg,real,['balloon'],,,,,,,
11927,11927,175d58a18a0bd278_m0dbvp_09e83a55_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/teachers.jpeg,fake,"['goose', 'duck']",bin4,0.746982753276825,0.1251573383742443,0.109663635,0.2247628597786775,0.2928540638237384,779.0
11928,11928,e3156740681bc038_m054fyh_c6cd4cb8_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/lobby.jpeg,fake,"['jug', 'vase', 'pitcher (container)']",bin5,0.7908816933631897,0.1537348603010636,0.12870193,0.3043530092090633,0.4376567644844272,4926.0
11929,11929,8c919bfe747f3ea7,original/images/OpenImages/8c919bfe747f3ea7.jpg,real,['chopsticks'],,,,,,,
11930,11930,667e1f90307ce220,original/images/OpenImages/667e1f90307ce220.jpg,real,['picture frame'],,,,,,,
11932,11932,c7c5fcc565930d4f,original/images/OpenImages/c7c5fcc565930d4f.jpg,real,['flower'],,,,,,,
11933,11933,06c3a4d6d83885cc,original/images/OpenImages/06c3a4d6d83885cc.jpg,real,['wheel'],,,,,,,
11934,11934,07f8ddcec3a88e33,original/images/OpenImages/07f8ddcec3a88e33.jpg,real,,,,,,,,
11936,11936,4b644402fe426e25_m0fm3zh_202c6a11_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/behind_their_backs.jpeg,fake,['flowerpot'],bin5,0.0386712551116943,0.0034155754491211,0.0032912001,0.785276749481243,0.7816035573276282,
11937,11937,5a639b9ea7739f07_m07j87_b8fbb1fc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_the_grip_of_a_blizzard.jpeg,fake,"['tomato', 'bell pepper']",bin5,0.0855897665023803,0.0036868835433574,0.003587818,0.5968569759776456,0.5968542256539219,
11938,11938,3cf11a3f8890607c,original/images/OpenImages/3cf11a3f8890607c.jpg,real,"['shorts', 'man', 'jeans']",,,,,,,
11939,11939,6a3f4cc422ca16d1_m0271t_63991dae_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_sandy_beach.jpeg,fake,"['drink', 'orange (fruit)', 'grapefruit']",bin5,0.8003476858139038,0.0982354768398372,0.079222895,0.4008312862696273,0.5076748025260923,11780.0
11940,11940,9cc7c95ab9b6ec4b,original/images/OpenImages/9cc7c95ab9b6ec4b.jpg,real,['chicken'],,,,,,,
11941,11941,3885980096da4b0a,original/images/OpenImages/3885980096da4b0a.jpg,real,['shark'],,,,,,,
11942,11942,21994534b2880ace,original/images/OpenImages/21994534b2880ace.jpg,real,,,,,,,,
11943,11943,e356146c5ac57de5_m096mb_f9787463_OpenImages_OpenJourney,p2p/OpenImages/SDv4/keys.jpeg,fake,['lion'],bin5,0.8864567875862122,0.1525832613825599,0.13971317,0.1482006135290248,0.2463505133820024,12134.0
11944,11944,36393ac65365a5c6,original/images/OpenImages/36393ac65365a5c6.jpg,real,,,,,,,,
11945,11945,7802c85fb884d3b7_m015p6_43894a7d_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/child.jpeg,fake,['bird'],bin5,0.8163642287254333,0.0913782535735329,0.083619446,0.202333530283799,0.3045042118743839,2852.0
11946,11946,4ba75925653f1b52,original/images/OpenImages/4ba75925653f1b52.jpg,real,"['leopard', 'tiger', 'jaguar (animal)']",,,,,,,
11948,11948,b65cadf4ef6ec9ed,original/images/OpenImages/b65cadf4ef6ec9ed.jpg,real,['bread'],,,,,,,
11949,11949,e5eb853c477f4ba7,original/images/OpenImages/e5eb853c477f4ba7.jpg,real,"['chest of drawers', 'filing cabinet']",,,,,,,
11950,11950,c3ace0ebb24bbc92,original/images/OpenImages/c3ace0ebb24bbc92.jpg,real,['towel'],,,,,,,
11953,11953,d18bc3ea3ada58f4_m09j2d_a259b5e9_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/crowded.jpeg,fake,['clothing'],bin1,0.3457309007644653,0.0115644777369593,0.006289117,0.6368644336853405,0.7618460095870929,1295.0
11954,11954,b2910295682b6c73_m0k4j_3b4cd497_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/beautiful.jpeg,fake,"['car', 'vehicle registration plate']",bin1,0.154992401599884,0.0079896300776744,0.006960054,0.523215865547019,0.5648694327691588,5418.0
11955,11955,a05a99d8c35eee76_m01bjv_3e1b3217_OpenImages_OpenJourney,p2p/OpenImages/SDv4/bicy.jpeg,fake,['bus'],bin5,0.1893221139907837,0.008091535185692,0.0064764833,0.6894202385878492,0.7287824311283866,8719.0
11957,11957,f6ae019541b9d03f_m03k3r_2a5116e3_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/friendly.jpeg,fake,['horse'],bin5,0.5778131484985352,0.077709853423951,0.0628754,0.2878213135868205,0.3944507783177671,11086.0
11958,11958,696f831bbd1bd19c,original/images/OpenImages/696f831bbd1bd19c.jpg,real,"['billiard table', 'ball (object)']",,,,,,,
11961,11961,0a1725702c4d6934,original/images/OpenImages/0a1725702c4d6934.jpg,real,['pastry'],,,,,,,
11962,11962,a023331d2554600d,original/images/OpenImages/a023331d2554600d.jpg,real,['sparrow'],,,,,,,
11964,11964,1be6c0c872aa4191,original/images/OpenImages/1be6c0c872aa4191.jpg,real,"['whale', 'dolphin']",,,,,,,
11965,11965,622ed181c6725075_m01xqw_07725a8f_OpenImages_OpenJourney,p2p/OpenImages/SDv4/tomato.jpeg,fake,['cello'],bin4,0.0570785403251647,0.0069032734821167,0.006776407,0.4650035143841404,0.4624147327525656,
11966,11966,b2a792ad8f9573fe,original/images/OpenImages/b2a792ad8f9573fe.jpg,real,"['cocktail', 'juice']",,,,,,,
11967,11967,6d1253dc73f389b3,original/images/OpenImages/6d1253dc73f389b3.jpg,real,['suit'],,,,,,,
11969,11969,03bb15edb87b7821_m05_5p_0_2bb3cb44_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_sleet_day.jpeg,fake,"['racket', 'table tennis racket']",bin1,0.785270094871521,0.0890034412118573,0.06961076,0.1798727535604077,0.2693311489003568,6836.0
11971,11971,0e88c20dd40e6b87,original/images/OpenImages/0e88c20dd40e6b87.jpg,real,,,,,,,,
11972,11972,53e38a40409a89de,original/images/OpenImages/53e38a40409a89de.jpg,real,,,,,,,,
11975,11975,1f2e61e27366f25a_m083wq_d87a43b3_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/blue.jpeg,fake,"['vehicle registration plate', 'wheel']",bin1,0.9159577488899232,0.144238828380154,0.12250001,0.2109462408947328,0.2920554073939019,10257.0
11979,11979,8ec1adc35792593b,original/images/OpenImages/8ec1adc35792593b.jpg,real,['horse'],,,,,,,
11980,11980,0889d6e03b2c4ecc,original/images/OpenImages/0889d6e03b2c4ecc.jpg,real,['alpaca'],,,,,,,
11981,11981,df6a51c635afe963_m02jvh9_c3d348fc_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,fake,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",bin4,0.8259171843528748,0.0939013115729977,0.0688166,0.24973326391982,0.326335865419896,8080.0
11983,11983,5e688ac4f1deecdb_m0138tl_014acc61_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/flower.jpeg,fake,['toy'],bin4,0.3265288472175598,0.0127687472263146,0.0116555635,0.5553833778795628,0.5910666139087721,12159.0
11984,11984,def4de333731149c_m083wq_48e7e23d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/basil.jpeg,fake,['wheel'],bin2,0.8115136623382568,0.1341206395257883,0.11884933,0.2003374480218996,0.3110910446040458,12296.0
11986,11986,fa18e35a0def0b4f_m0cyhj__22eeb0f0_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,fake,['orange (fruit)'],bin2,0.6406260132789612,0.2562481013240225,0.23967257,0.1506483499303819,0.2484968949813062,6976.0
11987,11987,97fef9c4f2e54665,original/images/OpenImages/97fef9c4f2e54665.jpg,real,"['hat', 'human ear', 'human mouth']",,,,,,,
11988,11988,71ddc2467c7009f9_m0242l_b786cfb6_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_snowy_day.jpeg,fake,['coin'],bin5,0.7643126249313354,0.0514265361132261,0.046950813,0.381649460996017,0.4289051874924042,6117.0
11989,11989,47577d3f4cf304d9_m083wq_fc6be12d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on.jpeg,fake,['wheel'],bin2,0.0549723505973815,0.0021680638265505,0.0018152527,0.7832138528454404,0.7927508114973191,
11992,11992,1168519d66c897a6_m050k8_1f4aa326_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_a_library.jpeg,fake,['mobile phone'],bin5,0.564868688583374,0.0265476280876295,0.023207579,0.5133549532474232,0.522860019819872,4583.0
11995,11995,d78ddd3457118747_m08hvt4_7b6d7eed_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/cat.jpeg,fake,"['jug', 'pitcher (container)', 'strawberry']",bin5,0.8148280382156372,0.1679565039173573,0.14493507,0.3039829682314096,0.4107357049121094,10114.0
11996,11996,408e6a6f9f0ab7f3_m07mhn_05cefcfd_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/and_jalapeno_cream_cheese.jpeg,fake,"['high heels', 'trousers', 'dress', 'belt', 'boot']",bin4,0.7758398056030273,0.1192997329479209,0.12183367,0.2237070096378395,0.302156445912792,13312.0
11997,11997,d50a28ff7f915a29_m06k2mb_044142f6_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/and_toothpaste_and_dental_floss_and_toothpaste_with_a_sunbeam_shining_through_it.jpeg,fake,"['high heels', 'boot']",bin3,0.6329103708267212,0.0456719704559181,0.04279365,0.3400619376385715,0.4101706027858652,3129.0
11998,11998,58b6d01dc731c9eb,original/images/OpenImages/58b6d01dc731c9eb.jpg,real,"['coffee (drink)', 'coffee cup']",,,,,,,
12001,12001,32fe8ee4afcf51cb_m09rvcxw_3debf545_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/professional_chef.jpeg,fake,"['missile', 'rocket']",bin4,0.8466039896011353,0.1405109945725251,0.13398011,0.3000736370814042,0.4104167019436144,7089.0
12002,12002,74caa32d8370a118,original/images/OpenImages/74caa32d8370a118.jpg,real,,,,,,,,
12004,12004,002d966db9db634c_m03k3r_1adb4477_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/during_a_thunderstorm.jpeg,fake,"['person', 'horse']",bin5,0.7760216593742371,0.2290288080149211,0.23298459,0.0971096671304977,0.1369287782861574,3817.0
12005,12005,8edeb2fadf784261,original/images/OpenImages/8edeb2fadf784261.jpg,real,['canoe'],,,,,,,
12006,12006,d3d088fc814f3f36_m02vqfm_4a000371_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_sunny_day.jpeg,fake,"['saucer', 'coffee cup', 'tea', 'coffee (drink)']",bin5,0.7349047660827637,0.163826150880721,0.15581097,0.1648814664495662,0.2527608002620459,7382.0
12007,12007,08e0a62e92643799_m0138tl_26a3f880_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/a_sunset.jpeg,fake,['toy'],bin4,0.183841586112976,0.0042916151274324,0.0041150185,0.8347377673086182,0.8523463110014018,12882.0
12009,12009,65b2859133975f05,original/images/OpenImages/65b2859133975f05.jpg,real,"['cocktail', 'juice']",,,,,,,
12010,12010,33daf42b4b572d04_m0174k2_fb58cc4b_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/dusty.jpeg,fake,['washing machine'],bin5,0.3412221670150757,0.012379748911395,0.012523397,0.4915479442253307,0.5215434748601854,12357.0
12011,12011,253425099d3393de,original/images/OpenImages/253425099d3393de.jpg,real,"['miniskirt', 'jeans']",,,,,,,
12013,12013,7944e7278799ac2c_m044r5d_805f61a5_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/insect.jpeg,fake,"['golf ball', 'ball (object)']",bin5,0.0442876815795898,0.0047992484447025,0.0032431532,0.7442675556956714,0.7940694895416115,
12016,12016,6c31b74ad1e7b8ca_m09k_b_09c0bbbc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/child.jpeg,fake,"['cocktail', 'juice', 'lemon (plant)']",bin1,0.1237722635269165,0.0035771226913489,0.0032012728,0.6981419442287701,0.7175442661311203,
12017,12017,cfc9d931f37a8cee_m04_sv_58e2aa06_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_a_parasailing_plane_in_the_background.jpeg,fake,['motorcycle'],bin5,0.0606192350387573,0.0037005079817683,0.002901239,0.8416487399406217,0.8626919851001927,
12020,12020,d5e263e82395ad5f,original/images/OpenImages/d5e263e82395ad5f.jpg,real,,,,,,,,
12024,12024,3008b2429a3b0cdf_m02zvsm_b3de9dd1_OpenImages_StableDiffusion_v5,"p2p/OpenImages/OJ/woman_++
.jpeg",fake,['tart'],bin2,0.0419889092445373,0.0015003376136632,0.0011198291,0.9434171746973372,0.957860898571704,
12026,12026,dfcfb95d48686830_m01bqk0_6113808a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/businessmen.jpeg,fake,"['bicycle wheel', 'box']",bin5,0.1102668046951294,0.0091052004198042,0.008215441,0.7461432117561085,0.7332294174387572,
