index,image_id,image_path,ratio_category,label,entities,og_image
6540,a29e85514998dff0_m0hqkz_61ba6c74_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/beautiful.jpeg,bin2,fake,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",10051.0
6545,b2a369f311184a17_m09csl_a810f93f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/white.jpeg,bin1,fake,"['eagle', 'raven']",4812.0
6570,03bb15edb87b7821_m05_5p_0_2bb3cb44_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/park.jpeg,bin1,fake,"['racket', 'table tennis racket']",6836.0
6575,97bd4d44d3eba27d_m01bqk0_4bebeba5_OpenImages_StableDiffusion_XL,p2p/ADE20K/SDv4/for_offshore_wind_farms.jpeg,bin1,fake,"['man', 'bicycle wheel']",2876.0
6595,be3e49b80af4e60c_m09b5t_0ae29167_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/classic_cabriolet.jpeg,bin5,fake,"['bird', 'chicken']",9719.0
6611,38c6a73c3e1fc3d2_m02dl1y_7dee5358_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/and_a_park_in_the_background.jpeg,bin1,fake,"['cowboy hat', 'hat']",6171.0
6633,ee2687b634bb8fbe_m015wgc_93e1ccd0_OpenImages_OpenJourney,p2p/OpenImages/SDv4/refrigerator.jpeg,bin2,fake,"['croissant', 'bread']",1224.0
6642,c698f4f101a2d16d_m01yx86_cffae025_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_snow.jpeg,bin5,fake,"['bust', 'bronze sculpture']",1444.0
6655,39cb2cc53e4b218d_m02zvsm_bb92b9fb_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/video.jpeg,bin5,fake,['tart'],8489.0
6693,c61d05c0829eb3ae_m01gkx__a4e2b935_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_a_thunderstorm.jpeg,bin5,fake,"['shorts', 'swimwear']",12999.0
6707,95653b68e47ff420_m0fm3zh_5cfefc5f_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_rainy_day.jpeg,bin2,fake,['flowerpot'],12858.0
6814,00812a688e387d43_m01bfm9_d7781747_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/golf_cart_trail.jpeg,bin4,fake,['shorts'],5715.0
6822,05122205d3994c32_m05vtc_f1b9f1f2_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/landscape.jpeg,bin2,fake,['potato'],9716.0
6840,a7feceea20efd89f_m02wbtzl_284ca5bf_OpenImages_OpenJourney,p2p/OpenImages/SDv4/potted_plant.jpeg,bin5,fake,"['cowboy hat', 'sun hat', 'fedora']",2758.0
6888,df6a51c635afe963_m02p5f1q_ad750de8_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/fire_pit.jpeg,bin5,fake,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",8080.0
6894,69c3fcecd632d261_m015p6_ecb85782_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_foggy_day.jpeg,bin5,fake,['bird'],3198.0
6922,591039865a4d874a_m050k8_6d432a32_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pike.jpeg,bin5,fake,"['mobile phone', 'ipod']",2013.0
6923,fb43156f7d0a6b94_m0_cp5_1ef7033e_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/deserted_area.jpeg,bin1,fake,"['platter', 'oyster']",8340.0
6945,5c9e024962d5f0a7_m04_sv_df3b233a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_sunny_day.jpeg,bin5,fake,['motorcycle'],4277.0
6983,fd01a784f0e01064_m024d2_63442d95_OpenImages_OpenJourney,p2p/OpenImages/SDv4/yellow.jpeg,bin5,fake,['calculator'],10054.0
7023,893d742b579a4124_m015x4r_ae4ec05c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/violet_outfit_watching_a.jpeg,bin2,fake,['cucumber'],7186.0
7029,622e074fe98116c3_m054fyh_82839786_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/and_a_cat_lying_on_the_coffee_table_in_the_background.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'flowerpot', 'vase']",3200.0
7041,b2916bddaa2d55eb_m021mn_c915f16e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/tranquil.jpeg,bin3,fake,['cookie'],6947.0
7070,347b0afa5c8808d8_m07fbm7_8c01874c_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/oil_painting.jpeg,bin3,fake,"['tart', 'strawberry']",5307.0
7073,df6a51c635afe963_m03hj559_a91e4d6b_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/coca_cola.jpeg,bin5,fake,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",8080.0
7107,b2916bddaa2d55eb_m021mn_4150ba26_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_banners.jpeg,bin3,fake,['cookie'],6947.0
7124,958db65f66dd29ea_m04kkgm_815a4261_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pumpkins.jpeg,bin1,fake,"['coffee cup', 'bowl']",3459.0
7137,5f2c6ffc9d36ed35_m09728_c428c1a0_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/treasure.jpeg,bin2,fake,"['hamburger', 'bread']",109.0
7147,2dd63a5811653e8d_m05kyg__8c4b7e16_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/fast.jpeg,bin5,fake,"['washing machine', 'chest of drawers']",4507.0
7168,b6436a7302c5eaa4_m05r655_a10ab734_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/sparrow.jpeg,bin3,fake,"['human body', 'girl']",663.0
7181,4b3cadd107cd92b1_m01z1kdw_c344db55_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/big.jpeg,bin5,fake,"['cocktail', 'drink', 'juice']",3628.0
7196,ddb2047a165799b4_m024g6_d284a514_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/lighted.jpeg,bin4,fake,"['cocktail', 'juice']",6022.0
7202,7b4e7878bf1aecb3_m01tcjp_8536566d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/phone_attached_to.jpeg,bin5,fake,['muffin'],6406.0
7224,e6e6865c1f6b8e87_m07j87_58cbe142_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/during_a_drizzle.jpeg,bin3,fake,"['tomato', 'pizza']",10107.0
7235,175d58a18a0bd278_m09ddx_13ebc4c5_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_snowy_and_icy_day.jpeg,bin5,fake,"['goose', 'duck']",779.0
7236,764b7a05c634c23f_m01b638_df51d6f4_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/water_during_a_storm.jpeg,bin5,fake,"['high heels', 'boot']",3805.0
7242,2b91cfcc79d10374_m07r04_f7a19794_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/in_a_university_campus.jpeg,bin5,fake,['truck'],6091.0
7264,c6d4685fc6df6d16_m07j87_3756aa05_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/quiet.jpeg,bin3,fake,['tomato'],306.0
7276,5cb4587ec30a3020_m068zj_feb37ced_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/silver.jpeg,bin2,fake,['pig'],13315.0
7305,1f29bf6f469ac1b7_m0gd36_b1b942ba_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/bird.jpeg,bin3,fake,"['harbor seal', 'sea lion']",980.0
7307,8865694899bc5737_m0dbvp_cb20ba7e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/colorful.jpeg,bin2,fake,['goose'],4262.0
7372,9157d7a27084111b_m02crq1_43d9321c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/beautiful.jpeg,bin2,fake,"['studio couch', 'sofa bed', 'couch']",3288.0
7381,7ca419af2bf4b432_m0k5j_ea45c512_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/pink.jpeg,bin5,fake,"['aircraft', 'fixed-wing aircraft']",9241.0
7398,6a3f4cc422ca16d1_m0hqkz_25ea1d78_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/bright.jpeg,bin5,fake,"['drink', 'orange (fruit)', 'grapefruit']",11780.0
7399,516a2419668bd201_m0hkxq_0f4ac47a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/school_students.jpeg,bin1,fake,['broccoli'],5287.0
7408,1f29bf6f469ac1b7_m0gd36_b1b942ba_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/fish_under_her_foot.jpeg,bin3,fake,"['harbor seal', 'sea lion']",980.0
7431,1245d58837d6af78_m09b5t_b45071c2_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/deserted.jpeg,bin4,fake,['chicken'],7537.0
7478,77342c4f2ac0f91b_m0dftk_bbe61fec_OpenImages_OpenJourney,p2p/OpenImages/SDv4/video.jpeg,bin4,fake,"['goose', 'duck', 'swan']",4755.0
7498,a29e85514998dff0_m0hqkz_a1565d6a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/wooden.jpeg,bin4,fake,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",10051.0
7548,3fdfe506da22acaa_m0ch_cf_f626de23_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/close-up.jpeg,bin2,fake,['fish'],3.0
7569,f884aa07d36a636f_m076bq_9910294d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/soccer_ball.jpeg,bin4,fake,['segway'],3686.0
7605,001a695ad732152b_m02wbtzl_9b6e60b8_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/an_artistic.jpeg,bin5,fake,['sun hat'],4903.0
7610,4e1a92be80a8d7f6_m01b638_3bdb606a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/a_platter_of_carrots.jpeg,bin5,fake,['boot'],9664.0
7617,2406df385f602b9b_m015x4r_c8f970ba_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_busy_city_street.jpeg,bin3,fake,"['zucchini', 'cucumber']",3270.0
7624,7ca419af2bf4b432_m0k5j_b22d7040_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/tent.jpeg,bin4,fake,"['aircraft', 'fixed-wing aircraft']",9241.0
7644,0ab071932a440ed7_m0663v_ddbc29c7_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/on_a_foggy_day.jpeg,bin5,fake,"['pastry', 'pizza']",4809.0
7662,fb43156f7d0a6b94_m0_cp5_1fcebcbc_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_rainy_day.jpeg,bin2,fake,"['platter', 'oyster']",8340.0
7671,1fe7a99c23f64885_m03fwl_5cf9caaa_OpenImages_OpenJourney,p2p/OpenImages/SDv4/trench_coat_with_a_pin.jpeg,bin1,fake,"['cattle', 'goat']",3605.0
7674,dde0f0d1cb4c50dc_m01lrl_84ad28f3_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_a_spotlight_on_it.jpeg,bin2,fake,['carnivore'],4764.0
7707,adc6cb08fcafcf77_m01xq0k1_0350796c_OpenImages_OpenJourney,p2p/OpenImages/SDv4/ultimate_frisbee.jpeg,bin3,fake,['cattle'],5949.0
7722,e86eaa23da78ed96_m01lcw4_c0819e5b_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/colorful_butterfly_fluttering.jpeg,bin5,fake,"['van', 'limousine']",1153.0
7752,55917f4c7f266f73_m0k1tl_319427b1_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/pastoral.jpeg,bin3,fake,['pen'],13118.0
7767,2ed68ac9c200a034_m029b3_7f53ded7_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_clear_day.jpeg,bin4,fake,['dice'],8728.0
7773,5de7fc6ecb724cff_m07mhn_e8875a14_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/snail_slithering_on.jpeg,bin4,fake,"['tie', 'trousers']",1785.0
7784,faf6d30a2f4398af_m05r655_d8c19347_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_sunlight_shining_through_the_leaves.jpeg,bin4,fake,"['roller skates', 'girl', 'trousers']",8466.0
7790,279ca908e642fd7a_m0283dt1_a38102e3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/and_graceful.jpeg,bin2,fake,"['boy', 'human mouth']",3149.0
7816,9cb33c4f6356a3c5_m0663v_ab017d29_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/in_a_spacious_high_school.jpeg,bin5,fake,"['pizza', 'cheese']",11832.0
7825,97bd4d44d3eba27d_m01bqk0_d346951f_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/yellow_and_blue.jpeg,bin2,fake,"['man', 'bicycle wheel']",2876.0
7827,16af0e13b34bbe4d_m09qck_7534fa70_OpenImages_OpenJourney,p2p/OpenImages/SDv4/bookshelf.jpeg,bin3,fake,['banana'],10872.0
7841,622e074fe98116c3_m02s195_71c29538_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pillow.jpeg,bin5,fake,"['jug', 'pitcher (container)', 'flowerpot', 'vase']",3200.0
7900,74b714ee6721e879_m0hf58v5_f6f92558_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/men.jpeg,bin3,fake,"['luggage and bags', 'girl']",8326.0
7905,f84355fd72ad8eb1_m0388q_0d440df0_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_windy_day.jpeg,bin2,fake,['grape'],7249.0
7926,ef1c92617f2a63e3_m03bt1vf_ca7eddee_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/dimly_lit.jpeg,bin3,fake,['woman'],5240.0
7943,f9cf7cec793a2988_m02jvh9_1da3b372_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_a_museum_with_famous_artwork_in_the_background.jpeg,bin4,fake,"['coffee (drink)', 'coffee cup', 'mug', 'sandwich']",5936.0
8039,574c680e0b62ef73_m011k07_4cc11eeb_OpenImages_OpenJourney,p2p/OpenImages/SDv4/blue.jpeg,bin5,fake,"['tortoise', 'sea turtle']",5744.0
8095,5bf182c14ade8c4f_m03k3r_e3181618_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_bouquet_of_flowers.jpeg,bin2,fake,['horse'],2437.0
8104,b728aa6f4c5280e3_m0fm3zh_7c642e22_OpenImages_OpenJourney,p2p/OpenImages/SDv4/blue.jpeg,bin3,fake,"['vase', 'flowerpot']",4505.0
8107,bdcb4068d4772da1_m01nkt_d623ca2d_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/with_a_school_bus_on_the_road.jpeg,bin4,fake,['cheese'],5805.0
8118,5f2c6ffc9d36ed35_m09728_23623368_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/stormy.jpeg,bin3,fake,"['hamburger', 'bread']",109.0
8135,e86eaa23da78ed96_m01lcw4_c0819e5b_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/silver.jpeg,bin5,fake,"['van', 'limousine']",1153.0
8140,e16d9f29e2462eea_m0jy4k_f3d9cda7_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/with_a_view_of_the_ocean.jpeg,bin5,fake,"['bagel', 'doughnut']",6442.0
8148,f84355fd72ad8eb1_m0388q_9c60de57_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/coconut.jpeg,bin3,fake,['grape'],7249.0
8151,ffa70a65bc910ea4_m02crq1_60c36773_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/mauve.jpeg,bin5,fake,"['studio couch', 'couch']",4334.0
8163,b81faf1b4bff0153_m0ph39_caeb75bd_OpenImages_OpenJourney,p2p/OpenImages/SDv4/homeless.jpeg,bin1,fake,['canoe'],4523.0
8190,a273f504b47d0670_m01yrx_a0626e8b_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/caramel_on.jpeg,bin5,fake,"['carnivore', 'cat']",2370.0
8208,a29e85514998dff0_m0cyhj__992ae04b_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/off_the_coast.jpeg,bin4,fake,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",10051.0
8216,701d9f182fd8b979_m03hj559_cbd04d7e_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/wine.jpeg,bin5,fake,"['coffee cup', 'bowl', 'mixing bowl']",4869.0
8224,69c3fcecd632d261_m015p6_ecb85782_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/trigonometric_functions_written.jpeg,bin5,fake,['bird'],3198.0
8231,91326dc604d416d7_m025rp___7d611efd_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_hot_day.jpeg,bin4,fake,['cowboy hat'],12382.0
8255,39cb2cc53e4b218d_m02zvsm_bb92b9fb_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/guest.jpeg,bin5,fake,['tart'],8489.0
8260,3928a399e08e1758_m02crq1_17c89498_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/spectacular.jpeg,bin5,fake,"['pillow', 'studio couch', 'couch']",6030.0
8294,a7feceea20efd89f_m025rp___f9731f52_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_the_thunderstorm.jpeg,bin5,fake,"['cowboy hat', 'sun hat', 'fedora']",2758.0
8296,2b91cfcc79d10374_m07r04_f7a19794_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/with_a_thunderstorm.jpeg,bin5,fake,['truck'],6091.0
8312,001a695ad732152b_m02wbtzl_9b6e60b8_OpenImages_OpenJourney,p2p/OpenImages/SDv4/dog_leash.jpeg,bin5,fake,['sun hat'],4903.0
8323,fb43156f7d0a6b94_m0_cp5_a4252e6a_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/pink.jpeg,bin2,fake,"['platter', 'oyster']",8340.0
8328,5de7fc6ecb724cff_m07mhn_86811b89_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_a_garden.jpeg,bin2,fake,"['tie', 'trousers']",1785.0
8367,ee2687b634bb8fbe_m015wgc_7f374f78_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/sandy_beach.jpeg,bin2,fake,"['croissant', 'bread']",1224.0
8383,bdcb4068d4772da1_m01nkt_248b95f2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/crispy_prosciutto_will_delight_any_foodie.jpeg,bin4,fake,['cheese'],5805.0
8389,bdcb4068d4772da1_m01nkt_248b95f2_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/a_love_song.jpeg,bin4,fake,['cheese'],5805.0
8405,a0620646a2b9d6e7_m024g6_be7de5be_OpenImages_OpenJourney,p2p/OpenImages/SDv4/curious.jpeg,bin5,fake,"['cocktail', 'juice', 'lemon (plant)']",459.0
8435,8e5632d35c91e78d_m0dv77_f2bb68e3_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_breezy_day.jpeg,bin4,fake,"['cucumber', 'squash (plant)', 'zucchini']",3927.0
8439,33e9b80ec55e4689_m02dl1y_e786a1ad_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pet_cat.jpeg,bin3,fake,['hat'],7312.0
8449,221b481a8ee7e11d_m09k_b_d74e8a54_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/man.jpeg,bin5,fake,"['grapefruit', 'lemon (plant)']",11710.0
8457,5a639b9ea7739f07_m07j87_b8fbb1fc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/colorful.jpeg,bin5,fake,"['tomato', 'bell pepper']",7808.0
8480,5f2c6ffc9d36ed35_m0cdn1_cb8760ab_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/over_the_himalayas.jpeg,bin3,fake,"['hamburger', 'bread']",109.0
8485,7b4e7878bf1aecb3_m01tcjp_8536566d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/caterpillar.jpeg,bin5,fake,['muffin'],6406.0
8502,f49b39356ee510f4_m03d443_2c667277_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_a_black_pool_in_the_background.jpeg,bin5,fake,['rhinoceros'],2297.0
8530,76d67fe26f7576aa_m04rmv_b487624c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/scary.jpeg,bin5,fake,"['mouse', 'hamster']",13082.0
8554,dc012ea9e1406bfa_m02jfl0_8ea79b20_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/wall:_a_room_with_a_picture_on_the.jpeg,bin3,fake,"['sun hat', 'horse', 'sombrero']",9063.0
8564,94e41c296bd7ffb3_m04ylt_4b0e1e3a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_rainy_day.jpeg,bin3,fake,"['missile', 'rocket']",3568.0
8568,925d1489dc88f3f3_m0cdn1_bbe0c0f8_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/black.jpeg,bin5,fake,['hamburger'],7579.0
8620,6d1bfe7adfaf407d_m0cdn1_5859eb46_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/guinea_pigs.jpeg,bin5,fake,"['hamburger', 'cheese']",2396.0
8625,221b481a8ee7e11d_m0hqkz_2f5ca57f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/bright.jpeg,bin5,fake,"['grapefruit', 'lemon (plant)']",11710.0
8693,9e38e554494bd9a5_m0dftk_c800213e_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/students.jpeg,bin3,fake,"['duck', 'swan']",4403.0
8702,c3eed75afb2a6e35_m02p5f1q_db2068cf_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/with_dirt_and_dust_present.jpeg,bin4,fake,"['spoon', 'coffee (drink)', 'saucer', 'coffee cup', 'tea']",12930.0
8708,f45544793dac3d4c_m0bwd_0j_0a55c29d_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/resort.jpeg,bin4,fake,['elephant'],4109.0
8737,5de7fc6ecb724cff_m07mhn_a228a16a_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/under_a_clear_blue_sky.jpeg,bin4,fake,"['tie', 'trousers']",1785.0
8740,74563583796dcea3_m08pbxl_b579067d_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/tablet.jpeg,bin5,fake,['monkey'],10717.0
8759,f722edf6695264e1_m02p5f1q_fac7cc24_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/luxurious.jpeg,bin4,fake,"['teapot', 'mug', 'kettle', 'saucer', 'coffee cup']",8027.0
8775,abed8a82f3e24f22_m03q5c7_1779a73d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_snowy_driveway.jpeg,bin5,fake,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",11322.0
8776,d19f33c0904d6776_m083wq_19f888ca_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/strawberries.jpeg,bin2,fake,"['wheel', 'bus']",2750.0
8796,893d742b579a4124_m015x4r_ae4ec05c_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/bath.jpeg,bin2,fake,['cucumber'],7186.0
8804,4e1a92be80a8d7f6_m01b638_2199e0dd_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/vanilla.jpeg,bin5,fake,['boot'],9664.0
8819,fe1580f27cfe4c67_m0fszt_3ac99778_OpenImages_OpenJourney,p2p/OpenImages/SDv4/dog.jpeg,bin3,fake,"['pastry', 'cake']",9365.0
8838,91326dc604d416d7_m025rp___1089e465_OpenImages_OpenJourney,p2p/OpenImages/SDv4/purple.jpeg,bin2,fake,['cowboy hat'],12382.0
8856,fd01a784f0e01064_m024d2_63442d95_OpenImages_OpenJourney,p2p/OpenImages/SDv4/courageous.jpeg,bin5,fake,['calculator'],10054.0
8870,14a839093eaba2d3_m02p3w7d_a3d9a64d_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_stormy_day.jpeg,bin3,fake,['roller skates'],5131.0
8877,4f104caa8ad41cdf_m0hnyx_4a2dd33c_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_front_of_a_background.jpeg,bin2,fake,['pastry'],3838.0
8879,1e74328369e70739_m0hqkz_4851b222_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/cozy.jpeg,bin3,fake,['grapefruit'],10288.0
8931,4f104caa8ad41cdf_m0hnyx_07c41d57_OpenImages_OpenJourney,p2p/OpenImages/SDv4/clear.jpeg,bin1,fake,['pastry'],3838.0
8933,63cb39d5401e1a6e_m01gkx__3a7d46b6_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/elderly.jpeg,bin3,fake,"['woman', 'swimwear']",3277.0
8947,8c1d24dcbaeec096_m02zn6n_913e6894_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_foggy_day.jpeg,bin4,fake,['barrel'],7134.0
8966,faf6d30a2f4398af_m07mhn_7bda4aff_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/in_the_sun.jpeg,bin2,fake,"['roller skates', 'girl', 'trousers']",8466.0
8969,a7feceea20efd89f_m02wbtzl_284ca5bf_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/on_a_clear_day.jpeg,bin5,fake,"['cowboy hat', 'sun hat', 'fedora']",2758.0
8972,e3ca7de8aa638f6a_m0cmx8_366190d0_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/turtles.jpeg,bin3,fake,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']",7047.0
8973,0650a130d7f707b5_m09b5t_10fc6a1a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/at_a_flea_market.jpeg,bin3,fake,"['turkey', 'chicken']",5312.0
8974,89d8c4de1f2f3f07_m01c648_2e23d99b_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/posters.jpeg,bin5,fake,"['laptop', 'computer keyboard']",4924.0
8977,8b286a528fde362d_m02p0tk3_61142c8a_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/singing_on_a_wooden_bench.jpeg,bin5,fake,"['guitar', 'human body']",6341.0
9002,38c6a73c3e1fc3d2_m02dl1y_7dee5358_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/bees_pollinating_the_flowers.jpeg,bin1,fake,"['cowboy hat', 'hat']",6171.0
9005,59d728940d54f997_m01d40f_41148274_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/busy.jpeg,bin4,fake,"['skirt', 'miniskirt', 'dress']",6932.0
9020,b755836a8af2024b_m01j51_1a34de7b_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/coconut.jpeg,bin5,fake,['balloon'],10575.0
9044,764b7a05c634c23f_m01b638_df51d6f4_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/card_game_playing.jpeg,bin5,fake,"['high heels', 'boot']",3805.0
9051,5cdac0d67970161d_m01bfm9_f1e7f738_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/under_a_clear_blue_sky.jpeg,bin2,fake,"['shorts', 'sock']",10633.0
9093,58d5304378bd430b_m0by6g_3af5152a_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_trees_in_the_background.jpeg,bin5,fake,"['shark', 'whale']",1282.0
9105,1290db73f773e299_m0fj52s_5d40410d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/forest.jpeg,bin1,fake,"['tomato', 'carrot']",4124.0
9111,d19f33c0904d6776_m01bjv_23251d24_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/practiced.jpeg,bin5,fake,"['wheel', 'bus']",2750.0
